year,trial_name,trial_type,plot_width,plot_length,plant_date,harvest_date,location,accession_name,plot_name,cross_year,rep_number,plot_number,check_test,notes,obs_DM_gravity,obs_yield_ha
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8959-12,201974BCPRC_polo_rep1_GM8959-12_9,2012,1,9,test,TZMRK180001_1-1,25.05783514,30.20833333
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8959-35,201974BCPRC_polo_rep1_GM8959-35_7,2012,1,7,test,TZMRK180001_1-1,21.35383675,28.54166667
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8959-42,201974BCPRC_polo_rep1_GM8959-42_1,2012,1,1,test,TZMRK180001_1-1,NA,NA
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8959-6,201974BCPRC_polo_rep1_GM8959-6_3,2012,1,3,test,TZMRK180001_1-1,21.97072801,40.625
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8959-64,201974BCPRC_polo_rep1_GM8959-64_12,2012,1,12,test,TZMRK180001_1-1,20.14645325,28.125
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8967-47,201974BCPRC_polo_rep1_GM8967-47_13,2012,1,13,test,TZMRK180001_1-1,22.12495586,17.5
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8970-10,201974BCPRC_polo_rep1_GM8970-10_11,2012,1,11,test,TZMRK180001_1-1,21.09253931,24.16666667
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8985-34,201974BCPRC_polo_rep1_GM8985-34_2,2012,1,2,test,TZMRK180001_1-1,22.97606882,34.58333333
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8998-3,201974BCPRC_polo_rep1_GM8998-3_14,2012,1,14,test,TZMRK180001_1-1,20.35561707,27.08333333
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM9013-2,201974BCPRC_polo_rep1_GM9013-2_5,2012,1,5,test,TZMRK180001_1-1,24.67750947,53.33333333
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM9019-7,201974BCPRC_polo_rep1_GM9019-7_4,2012,1,4,test,TZMRK180001_1-1,21.75946346,47.91666667
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM9032-9,201974BCPRC_polo_rep1_GM9032-9_15,2012,1,15,test,TZMRK180001_1-1,22.80416667,17.70833333
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,SM3958-43,201974BCPRC_polo_rep1_SM3958-43_10,2012,1,10,test,TZMRK180001_1-1,24.44473984,21.66666667
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,SM3960-71,201974BCPRC_polo_rep1_SM3960-71_6,2012,1,6,test,TZMRK180001_1-1,22.08625945,18.33333333
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8953-17,201974BCPRC_polo_rep2_GM8953-17_35,2012,2,35,test,TZMRK180001_1-1,21.93731828,12.08333333
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8956-1,201974BCPRC_polo_rep2_GM8956-1_36,2012,2,36,test,TZMRK180001_1-1,23.90173103,20.625
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8958-10,201974BCPRC_polo_rep2_GM8958-10_68,2012,2,68,test,TZMRK180001_1-1,21.36851207,37.70833333
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8959-12,201974BCPRC_polo_rep2_GM8959-12_56,2012,2,56,test,TZMRK180001_1-1,24.47902758,21.25
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8959-35,201974BCPRC_polo_rep2_GM8959-35_42,2012,2,42,test,TZMRK180001_1-1,22.10146348,20.625
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8959-42,201974BCPRC_polo_rep2_GM8959-42_45,2012,2,45,test,TZMRK180001_1-1,25.44671188,5.416666667
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8959-64,201974BCPRC_polo_rep2_GM8959-64_67,2012,2,67,test,TZMRK180001_1-1,22.98277356,19.79166667
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8959-6,201974BCPRC_polo_rep2_GM8959-6_65,2012,2,65,test,TZMRK180001_1-1,20.49950071,8.541666667
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8967-47,201974BCPRC_polo_rep2_GM8967-47_57,2012,2,57,test,TZMRK180001_1-1,22.75093639,14.16666667
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8970-10,201974BCPRC_polo_rep2_GM8970-10_43,2012,2,43,test,TZMRK180001_1-1,22.03882699,9.375
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8985-34,201974BCPRC_polo_rep2_GM8985-34_61,2012,2,61,test,TZMRK180001_1-1,20.70411359,31.04166667
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8998-3,201974BCPRC_polo_rep2_GM8998-3_49,2012,2,49,test,TZMRK180001_1-1,21.48915881,19.16666667
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM9013-2,201974BCPRC_polo_rep2_GM9013-2_58,2012,2,58,test,TZMRK180001_1-1,21.066708,12.91666667
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM9019-7,201974BCPRC_polo_rep2_GM9019-7_54,2012,2,54,test,TZMRK180001_1-1,19.06855501,9.583333333
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM9032-9,201974BCPRC_polo_rep2_GM9032-9_59,2012,2,59,test,TZMRK180001_1-1,21.43296217,15.625
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,SM3958-43,201974BCPRC_polo_rep2_SM3958-43_38,2012,2,38,test,TZMRK180001_1-1,20.82478559,25.83333333
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,SM3960-71,201974BCPRC_polo_rep2_SM3960-71_50,2012,2,50,test,TZMRK180001_1-1,22.24042501,14.79166667
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8953-17,201974BCPRC_polo_rep3_GM8953-17_71,2012,3,71,test,TZMRK180001_1-1,23.96628063,8.541666667
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8956-1,201974BCPRC_polo_rep3_GM8956-1_80,2012,3,80,test,TZMRK180001_1-1,24.98433367,31.04166667
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8958-10,201974BCPRC_polo_rep3_GM8958-10_95,2012,3,95,test,TZMRK180001_1-1,22.19481092,17.08333333
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8959-12,201974BCPRC_polo_rep3_GM8959-12_74,2012,3,74,test,TZMRK180001_1-1,25.08402062,31.25
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8959-35,201974BCPRC_polo_rep3_GM8959-35_69,2012,3,69,test,TZMRK180001_1-1,19.07975624,8.958333333
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8959-42,201974BCPRC_polo_rep3_GM8959-42_77,2012,3,77,test,TZMRK180001_1-1,24.41945245,13.54166667
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8959-64,201974BCPRC_polo_rep3_GM8959-64_84,2012,3,84,test,TZMRK180001_1-1,21.98863369,31.875
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8959-6,201974BCPRC_polo_rep3_GM8959-6_87,2012,3,87,test,TZMRK180001_1-1,21.50836972,10.625
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8967-47,201974BCPRC_polo_rep3_GM8967-47_94,2012,3,94,test,TZMRK180001_1-1,23.0687801,13.125
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8970-10,201974BCPRC_polo_rep3_GM8970-10_76,2012,3,76,test,TZMRK180001_1-1,20.99825248,17.91666667
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8985-34,201974BCPRC_polo_rep3_GM8985-34_88,2012,3,88,test,TZMRK180001_1-1,22.56995129,52.29166667
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM8998-3,201974BCPRC_polo_rep3_GM8998-3_78,2012,3,78,test,TZMRK180001_1-1,20.89465894,23.75
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM9013-2,201974BCPRC_polo_rep3_GM9013-2_101,2012,3,101,test,TZMRK180001_1-1,24.34485981,18.95833333
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM9019-7,201974BCPRC_polo_rep3_GM9019-7_99,2012,3,99,test,TZMRK180001_1-1,20.34780714,11.04166667
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,GM9032-9,201974BCPRC_polo_rep3_GM9032-9_90,2012,3,90,test,TZMRK180001_1-1,22.89831525,13.75
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,SM3958-43,201974BCPRC_polo_rep3_SM3958-43_89,2012,3,89,test,TZMRK180001_1-1,22.93387097,21.25
2019,201974BCPRC_polo,PRC,4,4,2019-June-05,2020-May-11,Polonuevo,SM3960-71,201974BCPRC_polo_rep3_SM3960-71_81,2012,3,81,test,TZMRK180001_1-1,21.71241722,23.33333333
2019,201975BCPRC_polo,PRC,5,4,2019-June-27,2020-May-12,Polonuevo,SM3940-187,201975BCPRC_polo_rep1_SM3940-187_13,2012,1,13,test,TZMRK180001_1-1,26.33711138,9.166666667
2019,201975BCPRC_polo,PRC,5,4,2019-June-27,2020-May-12,Polonuevo,SM3954-140,201975BCPRC_polo_rep1_SM3954-140_15,2012,1,15,test,TZMRK180001_1-1,21.70367156,38.95833333
2019,201975BCPRC_polo,PRC,5,4,2019-June-27,2020-May-12,Polonuevo,SM3940-187,201975BCPRC_polo_rep2_SM3940-187_22,2012,2,22,test,TZMRK180001_1-1,23.64220528,13.54166667
2019,201975BCPRC_polo,PRC,5,4,2019-June-27,2020-May-12,Polonuevo,SM3954-140,201975BCPRC_polo_rep2_SM3954-140_31,2012,2,31,test,TZMRK180001_1-1,21.22902013,42.70833333
2019,201975BCPRC_polo,PRC,5,4,2019-June-27,2020-May-12,Polonuevo,SM3940-187,201975BCPRC_polo_rep3_SM3940-187_39,2012,3,39,test,TZMRK180001_1-1,24.90832248,13.33333333
2019,201975BCPRC_polo,PRC,5,4,2019-June-27,2020-May-12,Polonuevo,SM3954-140,201975BCPRC_polo_rep3_SM3954-140_47,2012,3,47,test,TZMRK180001_1-1,22.4737976,19.16666667
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8953-17,201987BCPRC_sinc_rep1_GM8953-17_16,2012,1,16,test,TZMRK180001_1-1,27.31734694,17.29166667
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8956-1,201987BCPRC_sinc_rep1_GM8956-1_17,2012,1,17,test,TZMRK180001_1-1,27.78386328,18.125
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8958-10,201987BCPRC_sinc_rep1_GM8958-10_8,2012,1,8,test,TZMRK180001_1-1,25.61258518,18.125
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8959-12,201987BCPRC_sinc_rep1_GM8959-12_9,2012,1,9,test,TZMRK180001_1-1,25.72756361,16.45833333
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8959-35,201987BCPRC_sinc_rep1_GM8959-35_7,2012,1,7,test,TZMRK180001_1-1,26.72377622,20.625
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8959-42,201987BCPRC_sinc_rep1_GM8959-42_1,2012,1,1,test,TZMRK180001_1-1,22.84907382,16.66666667
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8959-6,201987BCPRC_sinc_rep1_GM8959-6_3,2012,1,3,test,TZMRK180001_1-1,24.58959085,16.25
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8959-64,201987BCPRC_sinc_rep1_GM8959-64_12,2012,1,12,test,TZMRK180001_1-1,23.18037426,23.75
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8967-47,201987BCPRC_sinc_rep1_GM8967-47_13,2012,1,13,test,TZMRK180001_1-1,25.77748831,6.875
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8970-10,201987BCPRC_sinc_rep1_GM8970-10_11,2012,1,11,test,TZMRK180001_1-1,23.93176015,26.45833333
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8985-34,201987BCPRC_sinc_rep1_GM8985-34_2,2012,1,2,test,TZMRK180001_1-1,19.09362272,22.29166667
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8998-3,201987BCPRC_sinc_rep1_GM8998-3_14,2012,1,14,test,TZMRK180001_1-1,26.35151336,21.875
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM9013-2,201987BCPRC_sinc_rep1_GM9013-2_5,2012,1,5,test,TZMRK180001_1-1,28.45407194,10
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM9019-7,201987BCPRC_sinc_rep1_GM9019-7_4,2012,1,4,test,TZMRK180001_1-1,26.77785016,12.70833333
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM9032-9,201987BCPRC_sinc_rep1_GM9032-9_15,2012,1,15,test,TZMRK180001_1-1,24.8535052,18.125
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,SM3958-43,201987BCPRC_sinc_rep1_SM3958-43_10,2012,1,10,test,TZMRK180001_1-1,23.4348253,20.625
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,SM3960-71,201987BCPRC_sinc_rep1_SM3960-71_6,2012,1,6,test,TZMRK180001_1-1,26.68567303,23.33333333
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8953-17,201987BCPRC_sinc_rep2_GM8953-17_62,2012,2,62,test,TZMRK180001_1-1,25.27810368,13.125
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8956-1,201987BCPRC_sinc_rep2_GM8956-1_43,2012,2,43,test,TZMRK180001_1-1,26.90687217,43.125
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8958-10,201987BCPRC_sinc_rep2_GM8958-10_55,2012,2,55,test,TZMRK180001_1-1,25.15994223,17.91666667
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8959-12,201987BCPRC_sinc_rep2_GM8959-12_57,2012,2,57,test,TZMRK180001_1-1,25.89132335,20.83333333
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8959-35,201987BCPRC_sinc_rep2_GM8959-35_40,2012,2,40,test,TZMRK180001_1-1,22.25207636,46.875
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8959-42,201987BCPRC_sinc_rep2_GM8959-42_37,2012,2,37,test,TZMRK180001_1-1,NA,NA
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8959-6,201987BCPRC_sinc_rep2_GM8959-6_45,2012,2,45,test,TZMRK180001_1-1,21.20041932,7.708333333
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8959-64,201987BCPRC_sinc_rep2_GM8959-64_66,2012,2,66,test,TZMRK180001_1-1,23.79131737,31.66666667
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8967-47,201987BCPRC_sinc_rep2_GM8967-47_52,2012,2,52,test,TZMRK180001_1-1,26.50333333,17.29166667
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8970-10,201987BCPRC_sinc_rep2_GM8970-10_39,2012,2,39,test,TZMRK180001_1-1,19.54972771,11.875
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8985-34,201987BCPRC_sinc_rep2_GM8985-34_35,2012,2,35,test,TZMRK180001_1-1,21.25769231,28.125
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8998-3,201987BCPRC_sinc_rep2_GM8998-3_58,2012,2,58,test,TZMRK180001_1-1,24.15676075,24.375
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM9013-2,201987BCPRC_sinc_rep2_GM9013-2_60,2012,2,60,test,TZMRK180001_1-1,25.57815505,10.83333333
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM9019-7,201987BCPRC_sinc_rep2_GM9019-7_51,2012,2,51,test,TZMRK180001_1-1,28.1076363,12.29166667
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM9032-9,201987BCPRC_sinc_rep2_GM9032-9_64,2012,2,64,test,TZMRK180001_1-1,23.0079419,32.5
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,SM3958-43,201987BCPRC_sinc_rep2_SM3958-43_49,2012,2,49,test,TZMRK180001_1-1,24.25790711,11.66666667
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,SM3960-71,201987BCPRC_sinc_rep2_SM3960-71_46,2012,2,46,test,TZMRK180001_1-1,22.80416667,18.33333333
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8953-17,201987BCPRC_sinc_rep3_GM8953-17_85,2012,3,85,test,TZMRK180001_1-1,24.30870274,6.875
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8956-1,201987BCPRC_sinc_rep3_GM8956-1_93,2012,3,93,test,TZMRK180001_1-1,28.61802681,25.83333333
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8958-10,201987BCPRC_sinc_rep3_GM8958-10_94,2012,3,94,test,TZMRK180001_1-1,26.54312715,14.79166667
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8959-12,201987BCPRC_sinc_rep3_GM8959-12_86,2012,3,86,test,TZMRK180001_1-1,25.2234102,12.08333333
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8959-35,201987BCPRC_sinc_rep3_GM8959-35_89,2012,3,89,test,TZMRK180001_1-1,27.16176121,33.75
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8959-42,201987BCPRC_sinc_rep3_GM8959-42_69,2012,3,69,test,TZMRK180001_1-1,NA,NA
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8959-64,201987BCPRC_sinc_rep3_GM8959-64_102,2012,3,102,test,TZMRK180001_1-1,24.70934738,16.04166667
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8959-6,201987BCPRC_sinc_rep3_GM8959-6_90,2012,3,90,test,TZMRK180001_1-1,22.80416667,6.041666667
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8967-47,201987BCPRC_sinc_rep3_GM8967-47_99,2012,3,99,test,TZMRK180001_1-1,23.24692629,23.75
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8970-10,201987BCPRC_sinc_rep3_GM8970-10_91,2012,3,91,test,TZMRK180001_1-1,25.0950806,16.25
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8985-34,201987BCPRC_sinc_rep3_GM8985-34_88,2012,3,88,test,TZMRK180001_1-1,23.89068304,32.08333333
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM8998-3,201987BCPRC_sinc_rep3_GM8998-3_72,2012,3,72,test,TZMRK180001_1-1,23.93885611,11.875
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM9013-2,201987BCPRC_sinc_rep3_GM9013-2_74,2012,3,74,test,TZMRK180001_1-1,27.9607425,8.541666667
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM9019-7,201987BCPRC_sinc_rep3_GM9019-7_96,2012,3,96,test,TZMRK180001_1-1,24.91608892,6.041666667
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,GM9032-9,201987BCPRC_sinc_rep3_GM9032-9_84,2012,3,84,test,TZMRK180001_1-1,24.67987779,5.416666667
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,SM3958-43,201987BCPRC_sinc_rep3_SM3958-43_70,2012,3,70,test,TZMRK180001_1-1,23.94930536,22.70833333
2019,201987BCPRC_sinc,PRC,5,4,2019-June-13,2020-March-09,Since,SM3960-71,201987BCPRC_sinc_rep3_SM3960-71_78,2012,3,78,test,TZMRK180001_1-1,25.01661211,16.25
2019,201988BCPRC_sinc,PRC,5,4,2019-July-04,2020-May-20,Since,SM3940-187,201988BCPRC_sinc_rep1_SM3940-187_13,2012,1,13,test,TZMRK180001_1-1,NA,NA
2019,201988BCPRC_sinc,PRC,5,4,2019-July-04,2020-May-20,Since,SM3954-140,201988BCPRC_sinc_rep1_SM3954-140_15,2012,1,15,test,TZMRK180001_1-1,21.24492691,24.58333333
2019,201988BCPRC_sinc,PRC,5,4,2019-July-04,2020-May-20,Since,SM3940-187,201988BCPRC_sinc_rep2_SM3940-187_29,2012,2,29,test,TZMRK180001_1-1,21.61080662,8.125
2019,201988BCPRC_sinc,PRC,5,4,2019-July-04,2020-May-20,Since,SM3954-140,201988BCPRC_sinc_rep2_SM3954-140_22,2012,2,22,test,TZMRK180001_1-1,16.21,21.25
2019,201988BCPRC_sinc,PRC,5,4,2019-July-04,2020-May-20,Since,SM3940-187,201988BCPRC_sinc_rep3_SM3940-187_42,2012,3,42,test,TZMRK180001_1-1,20.54589041,15
2019,201988BCPRC_sinc,PRC,5,4,2019-July-04,2020-May-20,Since,SM3954-140,201988BCPRC_sinc_rep3_SM3954-140_53,2012,3,53,test,TZMRK180001_1-1,16.21,34.16666667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM8953-17,201995BCPRC_cere_rep1_GM8953-17_16,2012,1,16,test,TZMRK180001_1-1,24.05379009,13.91666667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM8956-1,201995BCPRC_cere_rep1_GM8956-1_17,2012,1,17,test,TZMRK180001_1-1,30.35614525,27.41666667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM8958-10,201995BCPRC_cere_rep1_GM8958-10_8,2012,1,8,test,TZMRK180001_1-1,30.23303797,20.41666667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM8959-12,201995BCPRC_cere_rep1_GM8959-12_9,2012,1,9,test,TZMRK180001_1-1,27.51428571,8.5
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM8959-35,201995BCPRC_cere_rep1_GM8959-35_7,2012,1,7,test,TZMRK180001_1-1,26.90324324,9.375
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM8959-42,201995BCPRC_cere_rep1_GM8959-42_1,2012,1,1,test,TZMRK180001_1-1,24.76459459,19.5
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM8959-6,201995BCPRC_cere_rep1_GM8959-6_3,2012,1,3,test,TZMRK180001_1-1,30.09245614,5.708333333
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM8959-64,201995BCPRC_cere_rep1_GM8959-64_12,2012,1,12,test,TZMRK180001_1-1,25.29441088,8.875
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM8967-47,201995BCPRC_cere_rep1_GM8967-47_13,2012,1,13,test,TZMRK180001_1-1,27.20691843,7.75
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM8970-10,201995BCPRC_cere_rep1_GM8970-10_11,2012,1,11,test,TZMRK180001_1-1,28.06661238,16
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM8985-34,201995BCPRC_cere_rep1_GM8985-34_2,2012,1,2,test,TZMRK180001_1-1,25.51941176,15.41666667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM8998-3,201995BCPRC_cere_rep1_GM8998-3_14,2012,1,14,test,TZMRK180001_1-1,27.12448276,14.29166667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9013-2,201995BCPRC_cere_rep1_GM9013-2_5,2012,1,5,test,TZMRK180001_1-1,29.55722892,13.125
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9019-7,201995BCPRC_cere_rep1_GM9019-7_4,2012,1,4,test,TZMRK180001_1-1,29.59517413,15.83333333
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9032-9,201995BCPRC_cere_rep1_GM9032-9_15,2012,1,15,test,TZMRK180001_1-1,23.36299435,11.16666667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,SM3958-43,201995BCPRC_cere_rep1_SM3958-43_10,2012,1,10,test,TZMRK180001_1-1,26.10125,6.916666667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,SM3960-71,201995BCPRC_cere_rep1_SM3960-71_6,2012,1,6,test,TZMRK180001_1-1,27.86104294,21.20833333
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM8953-17,201995BCPRC_cere_rep2_GM8953-17_62,2012,2,62,test,TZMRK180001_1-1,27.03119658,12.5
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM8956-1,201995BCPRC_cere_rep2_GM8956-1_43,2012,2,43,test,TZMRK180001_1-1,31.046875,29.91666667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM8958-10,201995BCPRC_cere_rep2_GM8958-10_55,2012,2,55,test,TZMRK180001_1-1,31.7152027,24.29166667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM8959-12,201995BCPRC_cere_rep2_GM8959-12_57,2012,2,57,test,TZMRK180001_1-1,30.76264368,21.875
