"Experiment","rep_number","accession_name","yield_ha","year","location"
"201745BCPRC_unio",2,"GM3518-68",25.55555556,"2017","La Union"
"201745BCPRC_unio",2,"GM3649-68",33.47222222,"2017","La Union"
"201745BCPRC_unio",2,"GM5146-16",35.41666667,"2017","La Union"
"201745BCPRC_unio",2,"GM5146-19",12.5,"2017","La Union"
"201745BCPRC_unio",2,"GM5177-3",23.61111111,"2017","La Union"
"201745BCPRC_unio",2,"GM5194-13",25.69444444,"2017","La Union"
"201745BCPRC_unio",2,"GM5194-5",23.61111111,"2017","La Union"
"201745BCPRC_unio",2,"GM5257-5",31.80555556,"2017","La Union"
"201745BCPRC_unio",2,"SM3536-44",28.88888889,"2017","La Union"
"201745BCPRC_unio",2,"SM3694-54",31.25,"2017","La Union"
"201745BCPRC_unio",2,"SM3695-82",32.5,"2017","La Union"
"201745BCPRC_unio",2,"SM3757-81",23.61111111,"2017","La Union"
"201745BCPRC_unio",2,"SM3761-103",27.77777778,"2017","La Union"
"201745BCPRC_unio",2,"SM3761-110",45.13888889,"2017","La Union"
"201745BCPRC_unio",2,"SM3762-15",28.33333333,"2017","La Union"
"201745BCPRC_unio",2,"SM3767-84",41.66666667,"2017","La Union"
"201745BCPRC_unio",2,"SMB2446-2",32.08333333,"2017","La Union"
"201745BCPRC_unio",2,"TAI8",28.33333333,"2017","La Union"
"201745BCPRC_unio",3,"CG1141-1",45.55555556,"2017","La Union"
"201745BCPRC_unio",3,"CM4919-1",40.97222222,"2017","La Union"
"201745BCPRC_unio",3,"GM1556-4",15.83333333,"2017","La Union"
"201745BCPRC_unio",3,"GM3426-5",16.52777778,"2017","La Union"
"201745BCPRC_unio",3,"GM3518-42",24.72222222,"2017","La Union"
"201745BCPRC_unio",3,"GM3518-66",16.52777778,"2017","La Union"
"201745BCPRC_unio",3,"GM3518-68",28.33333333,"2017","La Union"
"201745BCPRC_unio",3,"GM3649-68",36.80555556,"2017","La Union"
"201745BCPRC_unio",3,"GM5146-16",19.16666667,"2017","La Union"
"201745BCPRC_unio",3,"GM5146-19",29.16666667,"2017","La Union"
"201745BCPRC_unio",3,"GM5177-3",15.69444444,"2017","La Union"
"201745BCPRC_unio",3,"GM5194-13",25.69444444,"2017","La Union"
"201745BCPRC_unio",3,"GM5194-5",22.63888889,"2017","La Union"
"201745BCPRC_unio",3,"GM5257-5",19.44444444,"2017","La Union"
"201745BCPRC_unio",3,"SM3536-44",38.47222222,"2017","La Union"
"201745BCPRC_unio",3,"SM3694-54",21.52777778,"2017","La Union"
"201745BCPRC_unio",3,"SM3695-82",24.72222222,"2017","La Union"
"201745BCPRC_unio",3,"SM3757-81",18.75,"2017","La Union"
"201745BCPRC_unio",3,"SM3761-103",26.11111111,"2017","La Union"
"201745BCPRC_unio",3,"SM3761-110",22.22222222,"2017","La Union"
"201745BCPRC_unio",3,"SM3762-15",16.94444444,"2017","La Union"
"201745BCPRC_unio",3,"SM3767-84",33.47222222,"2017","La Union"
"201745BCPRC_unio",3,"SMB2446-2",35.41666667,"2017","La Union"
"201745BCPRC_unio",3,"TAI8",35.41666667,"2017","La Union"
"201750CQEPR_cere",1,"AM1432-2",3.166666667,"2017","Cerete"
"201750CQEPR_cere",1,"AM1432-7",9.541666667,"2017","Cerete"
"201750CQEPR_cere",1,"CM4919-1",37.29166667,"2017","Cerete"
"201750CQEPR_cere",1,"COL2215",45.16666667,"2017","Cerete"
"201750CQEPR_cere",1,"GM8951-2",29.95833333,"2017","Cerete"
"201750CQEPR_cere",1,"GM8953-14",2.916666667,"2017","Cerete"
"201750CQEPR_cere",1,"GM8953-17",18.91666667,"2017","Cerete"
"201750CQEPR_cere",1,"GM8953-28",29.58333333,"2017","Cerete"
"201750CQEPR_cere",1,"GM8953-5",19.33333333,"2017","Cerete"
"201750CQEPR_cere",1,"GM8956-1",15.33333333,"2017","Cerete"
"201750CQEPR_cere",1,"GM8957-46",1.875,"2017","Cerete"
"201750CQEPR_cere",1,"GM8958-10",66.77083333,"2017","Cerete"
"201750CQEPR_cere",1,"GM8958-26",2.958333333,"2017","Cerete"
"201750CQEPR_cere",1,"GM8959-12",21.66666667,"2017","Cerete"
"201750CQEPR_cere",1,"GM8959-15",14.33333333,"2017","Cerete"
"201750CQEPR_cere",1,"GM8959-35",30.33333333,"2017","Cerete"
"201750CQEPR_cere",1,"GM8959-36",10.625,"2017","Cerete"
"201750CQEPR_cere",1,"GM8959-40",5.541666667,"2017","Cerete"
"201750CQEPR_cere",1,"GM8959-42",25.25,"2017","Cerete"
"201750CQEPR_cere",1,"GM8959-56",10.66666667,"2017","Cerete"
"201750CQEPR_cere",1,"GM8959-58",15.91666667,"2017","Cerete"
"201750CQEPR_cere",1,"GM8959-6",7.791666667,"2017","Cerete"
"201750CQEPR_cere",1,"GM8959-64",25.33333333,"2017","Cerete"
"201750CQEPR_cere",1,"GM8959-65",9.791666667,"2017","Cerete"
"201750CQEPR_cere",1,"GM8961-6",10.875,"2017","Cerete"
"201750CQEPR_cere",1,"GM8962-5",10.16666667,"2017","Cerete"
"201750CQEPR_cere",1,"GM8964-32",8.291666667,"2017","Cerete"
"201750CQEPR_cere",1,"GM8967-12",7.625,"2017","Cerete"
"201750CQEPR_cere",1,"GM8967-47",12.16666667,"2017","Cerete"
"201750CQEPR_cere",1,"GM8969-2",24.29166667,"2017","Cerete"
"201750CQEPR_cere",1,"GM8970-10",23,"2017","Cerete"
"201750CQEPR_cere",1,"GM8978-15",11.45833333,"2017","Cerete"
"201750CQEPR_cere",1,"GM8985-34",29.125,"2017","Cerete"
"201750CQEPR_cere",1,"GM8985-41",15.91666667,"2017","Cerete"
"201750CQEPR_cere",1,"GM8998-3",5.791666667,"2017","Cerete"
"201750CQEPR_cere",1,"GM9009-6",23.16666667,"2017","Cerete"
"201750CQEPR_cere",1,"GM9013-2",18.54166667,"2017","Cerete"
"201750CQEPR_cere",1,"GM9016-3",10.08333333,"2017","Cerete"
"201750CQEPR_cere",1,"GM9019-7",28.125,"2017","Cerete"
"201750CQEPR_cere",1,"GM9026-2",22.79166667,"2017","Cerete"
"201750CQEPR_cere",1,"GM9029-29",3.583333333,"2017","Cerete"
"201750CQEPR_cere",1,"GM9031-8",14.66666667,"2017","Cerete"
"201750CQEPR_cere",1,"GM9032-9",26.625,"2017","Cerete"
"201750CQEPR_cere",1,"GM9033-32",7.75,"2017","Cerete"
"201750CQEPR_cere",1,"GM9033-50",1.083333333,"2017","Cerete"
"201750CQEPR_cere",1,"GM9033-89",13.33333333,"2017","Cerete"
"201750CQEPR_cere",1,"GM9046-20",4,"2017","Cerete"
"201750CQEPR_cere",1,"GM9046-41",3.125,"2017","Cerete"
"201750CQEPR_cere",1,"GM9046-45",3.416666667,"2017","Cerete"
"201750CQEPR_cere",1,"GM9046-47",15.79166667,"2017","Cerete"
"201750CQEPR_cere",1,"GM9054-51",9.333333333,"2017","Cerete"
"201750CQEPR_cere",1,"GM9191-15",8.5,"2017","Cerete"
"201750CQEPR_cere",1,"GM9241-58",6.125,"2017","Cerete"
"201750CQEPR_cere",1,"GM9261-6",27.04166667,"2017","Cerete"
"201750CQEPR_cere",1,"SM3956-12",6.916666667,"2017","Cerete"
"201750CQEPR_cere",1,"SM3958-13",11.08333333,"2017","Cerete"
"201750CQEPR_cere",1,"SM3958-132",10.16666667,"2017","Cerete"
"201750CQEPR_cere",1,"SM3958-43",15.83333333,"2017","Cerete"
"201750CQEPR_cere",1,"SM3958-50",6.833333333,"2017","Cerete"
"201750CQEPR_cere",1,"SM3960-71",4.958333333,"2017","Cerete"
"201750CQEPR_cere",1,"TAI8",45.25,"2017","Cerete"
"201750CQEPR_cere",2,"AM1432-2",3.208333333,"2017","Cerete"
"201750CQEPR_cere",2,"AM1432-7",9.5,"2017","Cerete"
"201750CQEPR_cere",2,"CM4919-1",39.375,"2017","Cerete"
"201750CQEPR_cere",2,"COL2215",15.70833333,"2017","Cerete"
"201750CQEPR_cere",2,"GM8951-2",8.541666667,"2017","Cerete"
"201750CQEPR_cere",2,"GM8953-17",15,"2017","Cerete"
"201750CQEPR_cere",2,"GM8953-28",25.33333333,"2017","Cerete"
"201750CQEPR_cere",2,"GM8953-5",7.125,"2017","Cerete"
"201750CQEPR_cere",2,"GM8956-1",26.70833333,"2017","Cerete"
"201750CQEPR_cere",2,"GM8957-46",13.45833333,"2017","Cerete"
"201750CQEPR_cere",2,"GM8958-10",41.33333333,"2017","Cerete"
"201750CQEPR_cere",2,"GM8958-19",8.083333333,"2017","Cerete"
"201750CQEPR_cere",2,"GM8958-26",7.208333333,"2017","Cerete"
"201750CQEPR_cere",2,"GM8959-12",33.375,"2017","Cerete"
"201750CQEPR_cere",2,"GM8959-15",10.875,"2017","Cerete"
"201750CQEPR_cere",2,"GM8959-35",24.875,"2017","Cerete"
"201750CQEPR_cere",2,"GM8959-36",2.708333333,"2017","Cerete"
"201750CQEPR_cere",2,"GM8959-40",16.875,"2017","Cerete"
"201750CQEPR_cere",2,"GM8959-42",21.29166667,"2017","Cerete"
"201750CQEPR_cere",2,"GM8959-58",7.416666667,"2017","Cerete"
"201750CQEPR_cere",2,"GM8959-6",27.25,"2017","Cerete"
"201750CQEPR_cere",2,"GM8959-64",22.91666667,"2017","Cerete"
"201750CQEPR_cere",2,"GM8959-65",19.45833333,"2017","Cerete"
"201750CQEPR_cere",2,"GM8961-6",1.75,"2017","Cerete"
"201750CQEPR_cere",2,"GM8962-5",49.125,"2017","Cerete"
"201750CQEPR_cere",2,"GM8964-32",12.08333333,"2017","Cerete"
"201750CQEPR_cere",2,"GM8967-47",14.125,"2017","Cerete"
"201750CQEPR_cere",2,"GM8969-2",18.41666667,"2017","Cerete"
"201750CQEPR_cere",2,"GM8970-10",37.45833333,"2017","Cerete"
"201750CQEPR_cere",2,"GM8978-15",17.33333333,"2017","Cerete"
"201750CQEPR_cere",2,"GM8985-34",27.20833333,"2017","Cerete"
"201750CQEPR_cere",2,"GM8985-41",21.45833333,"2017","Cerete"
"201750CQEPR_cere",2,"GM8998-3",13.5,"2017","Cerete"
"201750CQEPR_cere",2,"GM9009-6",8.416666667,"2017","Cerete"
"201750CQEPR_cere",2,"GM9013-2",25.08333333,"2017","Cerete"
"201750CQEPR_cere",2,"GM9016-3",7.541666667,"2017","Cerete"
"201750CQEPR_cere",2,"GM9019-7",,"2017","Cerete"
"201750CQEPR_cere",2,"GM9026-2",21.625,"2017","Cerete"
"201750CQEPR_cere",2,"GM9029-29",9,"2017","Cerete"
"201750CQEPR_cere",2,"GM9031-8",30.29166667,"2017","Cerete"
"201750CQEPR_cere",2,"GM9032-9",8.666666667,"2017","Cerete"
"201750CQEPR_cere",2,"GM9033-32",3.5,"2017","Cerete"
"201750CQEPR_cere",2,"GM9033-50",0.625,"2017","Cerete"
"201750CQEPR_cere",2,"GM9033-89",2.125,"2017","Cerete"
"201750CQEPR_cere",2,"GM9046-20",4.791666667,"2017","Cerete"
"201750CQEPR_cere",2,"GM9046-41",11.75,"2017","Cerete"
"201750CQEPR_cere",2,"GM9046-45",2.333333333,"2017","Cerete"
"201750CQEPR_cere",2,"GM9046-47",14.125,"2017","Cerete"
"201750CQEPR_cere",2,"GM9054-51",8.791666667,"2017","Cerete"
"201750CQEPR_cere",2,"GM9191-15",17.875,"2017","Cerete"
"201750CQEPR_cere",2,"GM9241-58",6.291666667,"2017","Cerete"
"201750CQEPR_cere",2,"GM9261-6",20.75,"2017","Cerete"
"201750CQEPR_cere",2,"SM3958-13",17.83333333,"2017","Cerete"
"201750CQEPR_cere",2,"SM3958-132",21.20833333,"2017","Cerete"
"201750CQEPR_cere",2,"SM3958-43",29.20833333,"2017","Cerete"
"201750CQEPR_cere",2,"SM3958-50",13.25,"2017","Cerete"
"201750CQEPR_cere",2,"SM3960-71",17.91666667,"2017","Cerete"
"201750CQEPR_cere",2,"TAI8",36.45833333,"2017","Cerete"
"201752CQEAR_cere",1,"CM4919-1",19.375,"2017","Cerete"
"201752CQEAR_cere",1,"COL2215",16.75,"2017","Cerete"
"201752CQEAR_cere",1,"GM3727-3",6.291666667,"2017","Cerete"
"201752CQEAR_cere",1,"GM4395-27",7.458333333,"2017","Cerete"
"201752CQEAR_cere",1,"GM4486-11",16.5,"2017","Cerete"
"201752CQEAR_cere",1,"GM4512-5",18.16666667,"2017","Cerete"
"201752CQEAR_cere",1,"GM4514-13",20.41666667,"2017","Cerete"
"201752CQEAR_cere",1,"GM5204-11",12,"2017","Cerete"
"201752CQEAR_cere",1,"GM5249-2",19.16666667,"2017","Cerete"
"201752CQEAR_cere",1,"GM5260-3",7.541666667,"2017","Cerete"
"201752CQEAR_cere",1,"GM5270-23",11.25,"2017","Cerete"
"201752CQEAR_cere",1,"GM6128-5",30.95833333,"2017","Cerete"
"201752CQEAR_cere",1,"GM6146-14",11.20833333,"2017","Cerete"
"201752CQEAR_cere",1,"GM6168-1",11.04166667,"2017","Cerete"
"201752CQEAR_cere",1,"GM6172-6",7.375,"2017","Cerete"
"201752CQEAR_cere",1,"GM6200-1",5.208333333,"2017","Cerete"
"201752CQEAR_cere",1,"GM8393-1",7.583333333,"2017","Cerete"
"201752CQEAR_cere",1,"GM8407-21",18,"2017","Cerete"
"201752CQEAR_cere",1,"GM8413-18",3.75,"2017","Cerete"
"201752CQEAR_cere",1,"GM8413-3",7.291666667,"2017","Cerete"
"201752CQEAR_cere",1,"SM3879-75",24.66666667,"2017","Cerete"
"201752CQEAR_cere",1,"SM3882-76",,"2017","Cerete"
"201752CQEAR_cere",1,"SM3885-50",17.75,"2017","Cerete"
"201752CQEAR_cere",1,"SM3885-63",12.41666667,"2017","Cerete"
"201752CQEAR_cere",1,"SM3887-74",7.208333333,"2017","Cerete"
"201752CQEAR_cere",1,"SM3892-36",5.666666667,"2017","Cerete"
"201752CQEAR_cere",1,"SM3892-47",1.333333333,"2017","Cerete"
"201752CQEAR_cere",1,"SM3893-10",14.70833333,"2017","Cerete"
"201752CQEAR_cere",1,"SMB2446-2",22.875,"2017","Cerete"
"201752CQEAR_cere",1,"TAI8",25.79166667,"2017","Cerete"
"201752CQEAR_cere",2,"CM4919-1",13.33333333,"2017","Cerete"
"201752CQEAR_cere",2,"COL2215",17.66666667,"2017","Cerete"
"201752CQEAR_cere",2,"GM3727-3",3.583333333,"2017","Cerete"
"201752CQEAR_cere",2,"GM4395-27",8.416666667,"2017","Cerete"
"201752CQEAR_cere",2,"GM4486-11",10.625,"2017","Cerete"
"201752CQEAR_cere",2,"GM4512-5",18.75,"2017","Cerete"
"201752CQEAR_cere",2,"GM4514-13",5.666666667,"2017","Cerete"
"201752CQEAR_cere",2,"GM5204-11",6.458333333,"2017","Cerete"
"201752CQEAR_cere",2,"GM5249-2",21.54166667,"2017","Cerete"
"201752CQEAR_cere",2,"GM5260-3",5.75,"2017","Cerete"
"201752CQEAR_cere",2,"GM5270-23",1.458333333,"2017","Cerete"
"201752CQEAR_cere",2,"GM6128-5",20.45833333,"2017","Cerete"
"201752CQEAR_cere",2,"GM6146-14",4.666666667,"2017","Cerete"
"201752CQEAR_cere",2,"GM6168-1",14.29166667,"2017","Cerete"
"201752CQEAR_cere",2,"GM6172-6",11.16666667,"2017","Cerete"
"201752CQEAR_cere",2,"GM6200-1",4.375,"2017","Cerete"
"201752CQEAR_cere",2,"GM8393-1",6.458333333,"2017","Cerete"
"201752CQEAR_cere",2,"GM8407-21",10.16666667,"2017","Cerete"
"201752CQEAR_cere",2,"GM8413-18",3.583333333,"2017","Cerete"
"201752CQEAR_cere",2,"GM8413-3",5.833333333,"2017","Cerete"
"201752CQEAR_cere",2,"SM3879-75",21.41666667,"2017","Cerete"
"201752CQEAR_cere",2,"SM3882-76",12.04166667,"2017","Cerete"
"201752CQEAR_cere",2,"SM3885-50",5.791666667,"2017","Cerete"
"201752CQEAR_cere",2,"SM3885-63",21.79166667,"2017","Cerete"
"201752CQEAR_cere",2,"SM3887-74",9.333333333,"2017","Cerete"
"201752CQEAR_cere",2,"SM3892-36",8.166666667,"2017","Cerete"
"201752CQEAR_cere",2,"SM3893-10",16,"2017","Cerete"
"201752CQEAR_cere",2,"SMB2446-2",19.45833333,"2017","Cerete"
"201752CQEAR_cere",2,"TAI8",24.125,"2017","Cerete"
"201752CQEAR_cere",3,"CM4919-1",18.45833333,"2017","Cerete"
"201752CQEAR_cere",3,"COL2215",8.916666667,"2017","Cerete"
"201752CQEAR_cere",3,"GM3727-3",6.291666667,"2017","Cerete"
"201752CQEAR_cere",3,"GM4395-27",11.5,"2017","Cerete"
"201752CQEAR_cere",3,"GM4486-11",8.25,"2017","Cerete"
"201752CQEAR_cere",3,"GM4512-5",11.16666667,"2017","Cerete"
"201752CQEAR_cere",3,"GM4514-13",18.29166667,"2017","Cerete"
"201752CQEAR_cere",3,"GM5204-11",12.91666667,"2017","Cerete"
"201752CQEAR_cere",3,"GM5249-2",6.666666667,"2017","Cerete"
"201752CQEAR_cere",3,"GM5260-3",5.875,"2017","Cerete"
"201752CQEAR_cere",3,"GM5270-23",7.791666667,"2017","Cerete"
"201752CQEAR_cere",3,"GM6128-5",23.54166667,"2017","Cerete"
"201752CQEAR_cere",3,"GM6146-14",14.45833333,"2017","Cerete"
"201752CQEAR_cere",3,"GM6168-1",19,"2017","Cerete"
"201752CQEAR_cere",3,"GM6172-6",6.333333333,"2017","Cerete"
"201752CQEAR_cere",3,"GM6200-1",8.208333333,"2017","Cerete"
"201752CQEAR_cere",3,"GM8393-1",10.41666667,"2017","Cerete"
"201752CQEAR_cere",3,"GM8407-21",7.916666667,"2017","Cerete"
"201752CQEAR_cere",3,"GM8413-18",7.333333333,"2017","Cerete"
"201752CQEAR_cere",3,"GM8413-3",4.083333333,"2017","Cerete"
"201752CQEAR_cere",3,"SM3879-75",25.20833333,"2017","Cerete"
"201752CQEAR_cere",3,"SM3882-76",11.875,"2017","Cerete"
"201752CQEAR_cere",3,"SM3885-50",11.5,"2017","Cerete"
"201752CQEAR_cere",3,"SM3885-63",19.5,"2017","Cerete"
"201752CQEAR_cere",3,"SM3887-74",2.916666667,"2017","Cerete"
"201752CQEAR_cere",3,"SM3892-36",10.04166667,"2017","Cerete"
"201752CQEAR_cere",3,"SM3892-47",1.083333333,"2017","Cerete"
"201752CQEAR_cere",3,"SM3893-10",16.91666667,"2017","Cerete"
"201752CQEAR_cere",3,"SMB2446-2",18.125,"2017","Cerete"
"201752CQEAR_cere",3,"TAI8",26.83333333,"2017","Cerete"
"201753CQEAR_cere",1,"CM4919-1",25.54166667,"2017","Cerete"
"201753CQEAR_cere",1,"CM4919-1",25.54166667,"2017","Cerete"
"201753CQEAR_cere",1,"CM4919-1",37.29166667,"2017","Cerete"
"201753CQEAR_cere",1,"CM4919-1",37.29166667,"2017","Cerete"
"201753CQEAR_cere",1,"GM4412-71",24.79166667,"2017","Cerete"
"201753CQEAR_cere",1,"GM8437-30",19.58333333,"2017","Cerete"
"201753CQEAR_cere",1,"GM8461-15",20.41666667,"2017","Cerete"
"201753CQEAR_cere",1,"GM8503-99",14.75,"2017","Cerete"
"201753CQEAR_cere",1,"GM8527-12",14.125,"2017","Cerete"
"201753CQEAR_cere",1,"GM8536-2",1.041666667,"2017","Cerete"
"201753CQEAR_cere",1,"GM8540-4",11.75,"2017","Cerete"
"201753CQEAR_cere",1,"GM8560-13",24.45833333,"2017","Cerete"
"201753CQEAR_cere",1,"SM3939-141",9.083333333,"2017","Cerete"
"201753CQEAR_cere",1,"SM3940-187",1.291666667,"2017","Cerete"
"201753CQEAR_cere",1,"SM3943-80",1.208333333,"2017","Cerete"
"201753CQEAR_cere",1,"SM3945-2",17.91666667,"2017","Cerete"
"201753CQEAR_cere",1,"SM3951-1",8.333333333,"2017","Cerete"
"201753CQEAR_cere",1,"SM3953-4",2.083333333,"2017","Cerete"
"201753CQEAR_cere",1,"SM3954-140",8.958333333,"2017","Cerete"
"201753CQEAR_cere",1,"TAI8",25,"2017","Cerete"
"201753CQEAR_cere",2,"CM4919-1",10.20833333,"2017","Cerete"
"201753CQEAR_cere",2,"CM4919-1",10.20833333,"2017","Cerete"
"201753CQEAR_cere",2,"CM4919-1",29.41666667,"2017","Cerete"
"201753CQEAR_cere",2,"CM4919-1",29.41666667,"2017","Cerete"
"201753CQEAR_cere",2,"GM4412-71",29.16666667,"2017","Cerete"
"201753CQEAR_cere",2,"GM8437-30",15.41666667,"2017","Cerete"
"201753CQEAR_cere",2,"GM8461-15",10,"2017","Cerete"
"201753CQEAR_cere",2,"GM8503-99",6.75,"2017","Cerete"
"201753CQEAR_cere",2,"GM8527-12",45.5,"2017","Cerete"
"201753CQEAR_cere",2,"GM8536-2",4.958333333,"2017","Cerete"
"201753CQEAR_cere",2,"GM8540-4",7.125,"2017","Cerete"
"201753CQEAR_cere",2,"GM8560-13",17.33333333,"2017","Cerete"
"201753CQEAR_cere",2,"SM3939-141",2.708333333,"2017","Cerete"
"201753CQEAR_cere",2,"SM3940-187",9.541666667,"2017","Cerete"
"201753CQEAR_cere",2,"SM3943-80",7.75,"2017","Cerete"
"201753CQEAR_cere",2,"SM3945-2",11.08333333,"2017","Cerete"
"201753CQEAR_cere",2,"SM3951-1",5.5,"2017","Cerete"
"201753CQEAR_cere",2,"SM3953-4",6.541666667,"2017","Cerete"
"201753CQEAR_cere",2,"SM3954-140",6.291666667,"2017","Cerete"
"201753CQEAR_cere",2,"TAI8",18.75,"2017","Cerete"
"201761BCPRC_sevi",1,"CG1141-1",36.66666667,"2017","Sevilla"
"201761BCPRC_sevi",1,"CM4919-1",22.22222222,"2017","Sevilla"
"201761BCPRC_sevi",1,"COL2215",15.88888889,"2017","Sevilla"
"201761BCPRC_sevi",1,"GM1556-4",9.222222222,"2017","Sevilla"
"201761BCPRC_sevi",1,"GM3426-5",30.11111111,"2017","Sevilla"
"201761BCPRC_sevi",1,"GM3518-42",38.33333333,"2017","Sevilla"
"201761BCPRC_sevi",1,"GM3518-66",23.11111111,"2017","Sevilla"
"201761BCPRC_sevi",1,"GM3518-68",42,"2017","Sevilla"
"201761BCPRC_sevi",1,"GM3649-68",5.333333333,"2017","Sevilla"
"201761BCPRC_sevi",1,"GM5146-16",22.55555556,"2017","Sevilla"
"201761BCPRC_sevi",1,"GM5146-19",37.88888889,"2017","Sevilla"
"201761BCPRC_sevi",1,"GM5177-3",27.88888889,"2017","Sevilla"
"201761BCPRC_sevi",1,"GM5194-13",17,"2017","Sevilla"
"201761BCPRC_sevi",1,"GM5194-5",7.111111111,"2017","Sevilla"
"201761BCPRC_sevi",1,"GM5257-5",21.22222222,"2017","Sevilla"
"201761BCPRC_sevi",1,"SM3536-44",45.22222222,"2017","Sevilla"
"201761BCPRC_sevi",1,"SM3694-54",33.44444444,"2017","Sevilla"
"201761BCPRC_sevi",1,"SM3695-82",12.44444444,"2017","Sevilla"
"201761BCPRC_sevi",1,"SM3757-81",9.666666667,"2017","Sevilla"
"201761BCPRC_sevi",1,"SM3761-103",33.66666667,"2017","Sevilla"
"201761BCPRC_sevi",1,"SM3761-110",40.33333333,"2017","Sevilla"
"201761BCPRC_sevi",1,"SM3762-15",36.77777778,"2017","Sevilla"
"201761BCPRC_sevi",1,"SM3767-84",37.33333333,"2017","Sevilla"
"201761BCPRC_sevi",1,"TAI8",35.44444444,"2017","Sevilla"
"201761BCPRC_sevi",2,"CG1141-1",39.33333333,"2017","Sevilla"
"201761BCPRC_sevi",2,"CM4919-1",21.33333333,"2017","Sevilla"
"201761BCPRC_sevi",2,"GM1556-4",24.11111111,"2017","Sevilla"
"201761BCPRC_sevi",2,"GM3426-5",32.77777778,"2017","Sevilla"
"201761BCPRC_sevi",2,"GM3518-42",28.55555556,"2017","Sevilla"
"201761BCPRC_sevi",2,"GM3518-66",36.77777778,"2017","Sevilla"
"201761BCPRC_sevi",2,"GM3518-68",38.44444444,"2017","Sevilla"
"201761BCPRC_sevi",2,"GM3649-68",9,"2017","Sevilla"
"201761BCPRC_sevi",2,"GM5146-16",14.77777778,"2017","Sevilla"
"201761BCPRC_sevi",2,"GM5146-19",15.44444444,"2017","Sevilla"
"201761BCPRC_sevi",2,"GM5177-3",26.44444444,"2017","Sevilla"
"201761BCPRC_sevi",2,"GM5194-13",34.55555556,"2017","Sevilla"
"201761BCPRC_sevi",2,"GM5257-5",12.11111111,"2017","Sevilla"
"201761BCPRC_sevi",2,"SM3536-44",42.44444444,"2017","Sevilla"
"201761BCPRC_sevi",2,"SM3694-54",25.11111111,"2017","Sevilla"
"201761BCPRC_sevi",2,"SM3695-82",2.777777778,"2017","Sevilla"
"201761BCPRC_sevi",2,"SM3757-81",17.88888889,"2017","Sevilla"
"201761BCPRC_sevi",2,"SM3761-103",15.55555556,"2017","Sevilla"
"201761BCPRC_sevi",2,"SM3761-110",15.11111111,"2017","Sevilla"
"201761BCPRC_sevi",2,"SM3762-15",26.22222222,"2017","Sevilla"
"201761BCPRC_sevi",2,"SM3767-84",60.88888889,"2017","Sevilla"
"201761BCPRC_sevi",2,"TAI8",2.222222222,"2017","Sevilla"
"201761BCPRC_sevi",3,"CG1141-1",36.26666667,"2017","Sevilla"
"201761BCPRC_sevi",3,"CM4919-1",10.77777778,"2017","Sevilla"
"201761BCPRC_sevi",3,"COL2215",18.11111111,"2017","Sevilla"
"201761BCPRC_sevi",3,"GM1556-4",32.82222222,"2017","Sevilla"
"201761BCPRC_sevi",3,"GM3426-5",45.55555556,"2017","Sevilla"
"201761BCPRC_sevi",3,"GM3518-42",33.02222222,"2017","Sevilla"
"201761BCPRC_sevi",3,"GM3518-66",44.22222222,"2017","Sevilla"
"201761BCPRC_sevi",3,"GM3518-68",42.64444444,"2017","Sevilla"
"201761BCPRC_sevi",3,"GM3649-68",16.77777778,"2017","Sevilla"
"201761BCPRC_sevi",3,"GM5146-16",28.88888889,"2017","Sevilla"
"201761BCPRC_sevi",3,"GM5146-19",16.33333333,"2017","Sevilla"
"201761BCPRC_sevi",3,"GM5177-3",22.6,"2017","Sevilla"
"201761BCPRC_sevi",3,"GM5194-13",7.355555556,"2017","Sevilla"
"201761BCPRC_sevi",3,"GM5194-5",31.66666667,"2017","Sevilla"
"201761BCPRC_sevi",3,"GM5257-5",14.55555556,"2017","Sevilla"
"201761BCPRC_sevi",3,"SM3536-44",40.03333333,"2017","Sevilla"
"201761BCPRC_sevi",3,"SM3695-82",2.333333333,"2017","Sevilla"
"201761BCPRC_sevi",3,"SM3757-81",28.33333333,"2017","Sevilla"
"201761BCPRC_sevi",3,"SM3761-110",32.44444444,"2017","Sevilla"
"201761BCPRC_sevi",3,"SM3762-15",10.44444444,"2017","Sevilla"
"201761BCPRC_sevi",3,"SM3767-84",50.64444444,"2017","Sevilla"
"201761BCPRC_sevi",3,"TAI8",10.82222222,"2017","Sevilla"
"201765CQEPR_cere",1,"CM4919-1",40.25,"2017","Cerete"
"201765CQEPR_cere",1,"COL2215",20.91666667,"2017","Cerete"
"201765CQEPR_cere",1,"GM273-57",71.29166667,"2017","Cerete"
"201765CQEPR_cere",1,"GM9295-1",38.29166667,"2017","Cerete"
"201765CQEPR_cere",1,"GM9296-1",22.875,"2017","Cerete"
"201765CQEPR_cere",1,"GM9297-1",50.5,"2017","Cerete"
"201765CQEPR_cere",1,"GM9300-2",26.45833333,"2017","Cerete"
"201765CQEPR_cere",1,"GM9302-14",35.41666667,"2017","Cerete"
"201765CQEPR_cere",1,"GM9302-3",50.91666667,"2017","Cerete"
"201765CQEPR_cere",1,"GM9308-1",47.875,"2017","Cerete"
"201765CQEPR_cere",1,"GM9315-1",21.29166667,"2017","Cerete"
"201765CQEPR_cere",1,"GM9342-20",50.5,"2017","Cerete"
"201765CQEPR_cere",1,"GM9342-29",49.16666667,"2017","Cerete"
