"Experiment","rep_number","accession_name","branch_number","year","plot_name","location"
"201866BCPRC_carm","1","GM5309-31",3,"2018","201866BCPRC_carm_rep1_GM5309-31_8","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","1","GM8326-6",2,"2018","201866BCPRC_carm_rep1_GM8326-6_4","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","1","SM1263-7",2,"2018","201866BCPRC_carm_rep1_SM1263-7_2","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","1","SM3878-111",3,"2018","201866BCPRC_carm_rep1_SM3878-111_5","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","1","TAI8",1,"2018","201866BCPRC_carm_rep1_TAI8_13","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","2","CG1141-1",1,"2018","201866BCPRC_carm_rep2_CG1141-1_28","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","2","CM4919-1",1,"2018","201866BCPRC_carm_rep2_CM4919-1_23","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","2","CM9067-2",2,"2018","201866BCPRC_carm_rep2_CM9067-2_26","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","2","COL2215",3,"2018","201866BCPRC_carm_rep2_COL2215_32","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","2","GM5172-3",4,"2018","201866BCPRC_carm_rep2_GM5172-3_17","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","2","GM5212-6",2,"2018","201866BCPRC_carm_rep2_GM5212-6_27","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","2","GM5309-31",3,"2018","201866BCPRC_carm_rep2_GM5309-31_24","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","2","GM8326-6",3,"2018","201866BCPRC_carm_rep2_GM8326-6_21","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","2","SM1263-7",1,"2018","201866BCPRC_carm_rep2_SM1263-7_22","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","2","SM3878-111",3,"2018","201866BCPRC_carm_rep2_SM3878-111_19","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","2","TAI8",1,"2018","201866BCPRC_carm_rep2_TAI8_20","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","3","CG1141-1",0,"2018","201866BCPRC_carm_rep3_CG1141-1_43","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","3","CM4919-1",0,"2018","201866BCPRC_carm_rep3_CM4919-1_37","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","3","CM9067-2",1,"2018","201866BCPRC_carm_rep3_CM9067-2_35","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","3","COL2215",3,"2018","201866BCPRC_carm_rep3_COL2215_47","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","3","GM5172-3",4,"2018","201866BCPRC_carm_rep3_GM5172-3_48","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","3","GM5212-6",3,"2018","201866BCPRC_carm_rep3_GM5212-6_46","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","3","GM5309-31",2,"2018","201866BCPRC_carm_rep3_GM5309-31_38","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","3","GM8326-6",2,"2018","201866BCPRC_carm_rep3_GM8326-6_39","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","3","SM1263-7",1,"2018","201866BCPRC_carm_rep3_SM1263-7_34","El Carmen. Bolivar, Colombia"
"201866BCPRC_carm","3","TAI8",0,"2018","201866BCPRC_carm_rep3_TAI8_42","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","1","CG1141-1",1,"2018","201874BCPEA_carm_rep1_CG1141-1_9","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","1","COL2215",1,"2018","201874BCPEA_carm_rep1_COL2215_10","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","1","GM3426-5",3,"2018","201874BCPEA_carm_rep1_GM3426-5_6","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","1","GM3518-42",2,"2018","201874BCPEA_carm_rep1_GM3518-42_3","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","1","GM3518-66",2,"2018","201874BCPEA_carm_rep1_GM3518-66_5","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","1","GM5146-19",0,"2018","201874BCPEA_carm_rep1_GM5146-19_7","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","1","GM5177-3",3,"2018","201874BCPEA_carm_rep1_GM5177-3_8","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","1","GM5194-13",3,"2018","201874BCPEA_carm_rep1_GM5194-13_4","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","1","SM3536-44",2,"2018","201874BCPEA_carm_rep1_SM3536-44_2","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","1","SM3767-84",3,"2018","201874BCPEA_carm_rep1_SM3767-84_1","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","2","CG1141-1",1,"2018","201874BCPEA_carm_rep2_CG1141-1_19","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","2","COL2215",2,"2018","201874BCPEA_carm_rep2_COL2215_14","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","2","GM3426-5",2,"2018","201874BCPEA_carm_rep2_GM3426-5_18","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","2","GM3518-42",1,"2018","201874BCPEA_carm_rep2_GM3518-42_15","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","2","GM3518-66",2,"2018","201874BCPEA_carm_rep2_GM3518-66_16","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","2","GM5146-19",0,"2018","201874BCPEA_carm_rep2_GM5146-19_17","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","2","GM5177-3",3,"2018","201874BCPEA_carm_rep2_GM5177-3_11","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","2","GM5194-13",3,"2018","201874BCPEA_carm_rep2_GM5194-13_20","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","2","SM3536-44",3,"2018","201874BCPEA_carm_rep2_SM3536-44_13","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","2","SM3767-84",3,"2018","201874BCPEA_carm_rep2_SM3767-84_12","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","3","CG1141-1",1,"2018","201874BCPEA_carm_rep3_CG1141-1_24","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","3","COL2215",2,"2018","201874BCPEA_carm_rep3_COL2215_28","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","3","GM3426-5",2,"2018","201874BCPEA_carm_rep3_GM3426-5_30","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","3","GM3518-42",2,"2018","201874BCPEA_carm_rep3_GM3518-42_27","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","3","GM3518-66",2,"2018","201874BCPEA_carm_rep3_GM3518-66_21","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","3","GM5146-19",2,"2018","201874BCPEA_carm_rep3_GM5146-19_22","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","3","GM5177-3",3,"2018","201874BCPEA_carm_rep3_GM5177-3_25","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","3","GM5194-13",2,"2018","201874BCPEA_carm_rep3_GM5194-13_26","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","3","SM3536-44",3,"2018","201874BCPEA_carm_rep3_SM3536-44_29","El Carmen. Bolivar, Colombia"
"201874BCPEA_carm","3","SM3767-84",2,"2018","201874BCPEA_carm_rep3_SM3767-84_23","El Carmen. Bolivar, Colombia"
"201877BCPEA_cere","1","COL2215",1,"2018","201877BCPEA_cere_rep1_COL2215_10","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","1","GM3518-42",2,"2018","201877BCPEA_cere_rep1_GM3518-42_3","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","1","GM3518-66",3,"2018","201877BCPEA_cere_rep1_GM3518-66_5","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","1","GM5146-19",3,"2018","201877BCPEA_cere_rep1_GM5146-19_7","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","1","GM5177-3",2,"2018","201877BCPEA_cere_rep1_GM5177-3_8","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","1","GM5194-13",2,"2018","201877BCPEA_cere_rep1_GM5194-13_4","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","1","SM3536-44",4,"2018","201877BCPEA_cere_rep1_SM3536-44_2","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","1","SM3767-84",3,"2018","201877BCPEA_cere_rep1_SM3767-84_1","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","2","COL2215",2,"2018","201877BCPEA_cere_rep2_COL2215_14","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","2","GM3426-5",2,"2018","201877BCPEA_cere_rep2_GM3426-5_18","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","2","GM3518-42",2,"2018","201877BCPEA_cere_rep2_GM3518-42_15","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","2","GM3518-66",3,"2018","201877BCPEA_cere_rep2_GM3518-66_16","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","2","GM5146-19",3,"2018","201877BCPEA_cere_rep2_GM5146-19_17","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","2","GM5177-3",1,"2018","201877BCPEA_cere_rep2_GM5177-3_11","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","2","GM5194-13",1,"2018","201877BCPEA_cere_rep2_GM5194-13_20","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","2","SM3536-44",3,"2018","201877BCPEA_cere_rep2_SM3536-44_13","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","2","SM3767-84",3,"2018","201877BCPEA_cere_rep2_SM3767-84_12","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","3","GM3426-5",1,"2018","201877BCPEA_cere_rep3_GM3426-5_30","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","3","GM3518-42",1,"2018","201877BCPEA_cere_rep3_GM3518-42_27","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","3","GM3518-66",3,"2018","201877BCPEA_cere_rep3_GM3518-66_21","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","3","GM5146-19",3,"2018","201877BCPEA_cere_rep3_GM5146-19_22","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","3","GM5177-3",3,"2018","201877BCPEA_cere_rep3_GM5177-3_25","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","3","GM5194-13",1,"2018","201877BCPEA_cere_rep3_GM5194-13_26","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","3","SM3536-44",2,"2018","201877BCPEA_cere_rep3_SM3536-44_29","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","3","SM3767-84",4,"2018","201877BCPEA_cere_rep3_SM3767-84_23","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","4","GM3518-42",2,"2018","201877BCPEA_cere_rep4_GM3518-42_36","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","4","GM3518-66",2,"2018","201877BCPEA_cere_rep4_GM3518-66_37","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","4","GM5146-19",2,"2018","201877BCPEA_cere_rep4_GM5146-19_33","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","4","GM5177-3",1,"2018","201877BCPEA_cere_rep4_GM5177-3_34","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","4","GM5194-13",2,"2018","201877BCPEA_cere_rep4_GM5194-13_35","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","4","SM3536-44",4,"2018","201877BCPEA_cere_rep4_SM3536-44_39","Cerete. Cordoba, Colombia"
"201877BCPEA_cere","4","SM3767-84",4,"2018","201877BCPEA_cere_rep4_SM3767-84_38","Cerete. Cordoba, Colombia"
"201887BCPEA_moti","1","CG1141-1",0,"2018","201887BCPEA_moti_rep1_CG1141-1_9","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","1","COL2215",4,"2018","201887BCPEA_moti_rep1_COL2215_10","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","1","GM3426-5",0,"2018","201887BCPEA_moti_rep1_GM3426-5_6","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","1","GM3518-42",2,"2018","201887BCPEA_moti_rep1_GM3518-42_3","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","1","GM3518-66",1,"2018","201887BCPEA_moti_rep1_GM3518-66_5","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","1","GM5146-19",8,"2018","201887BCPEA_moti_rep1_GM5146-19_7","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","1","GM5177-3",6,"2018","201887BCPEA_moti_rep1_GM5177-3_8","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","1","GM5194-13",3,"2018","201887BCPEA_moti_rep1_GM5194-13_4","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","1","SM3536-44",8,"2018","201887BCPEA_moti_rep1_SM3536-44_2","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","1","SM3767-84",4,"2018","201887BCPEA_moti_rep1_SM3767-84_1","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","2","CG1141-1",1,"2018","201887BCPEA_moti_rep2_CG1141-1_19","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","2","COL2215",0,"2018","201887BCPEA_moti_rep2_COL2215_14","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","2","GM3426-5",1,"2018","201887BCPEA_moti_rep2_GM3426-5_18","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","2","GM3518-42",1,"2018","201887BCPEA_moti_rep2_GM3518-42_15","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","2","GM3518-66",2,"2018","201887BCPEA_moti_rep2_GM3518-66_16","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","2","GM5146-19",1,"2018","201887BCPEA_moti_rep2_GM5146-19_17","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","2","GM5177-3",3,"2018","201887BCPEA_moti_rep2_GM5177-3_11","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","2","GM5194-13",4,"2018","201887BCPEA_moti_rep2_GM5194-13_20","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","2","SM3536-44",3,"2018","201887BCPEA_moti_rep2_SM3536-44_13","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","2","SM3767-84",3,"2018","201887BCPEA_moti_rep2_SM3767-84_12","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","3","CG1141-1",0,"2018","201887BCPEA_moti_rep3_CG1141-1_24","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","3","COL2215",4,"2018","201887BCPEA_moti_rep3_COL2215_28","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","3","GM3426-5",1,"2018","201887BCPEA_moti_rep3_GM3426-5_30","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","3","GM3518-42",1,"2018","201887BCPEA_moti_rep3_GM3518-42_27","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","3","GM3518-66",4,"2018","201887BCPEA_moti_rep3_GM3518-66_21","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","3","GM5146-19",6,"2018","201887BCPEA_moti_rep3_GM5146-19_22","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","3","GM5177-3",6,"2018","201887BCPEA_moti_rep3_GM5177-3_25","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","3","GM5194-13",8,"2018","201887BCPEA_moti_rep3_GM5194-13_26","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","3","SM3536-44",4,"2018","201887BCPEA_moti_rep3_SM3536-44_29","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","3","SM3767-84",4,"2018","201887BCPEA_moti_rep3_SM3767-84_23","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","4","CG1141-1",1,"2018","201887BCPEA_moti_rep4_CG1141-1_31","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","4","COL2215",3,"2018","201887BCPEA_moti_rep4_COL2215_40","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","4","GM3426-5",0,"2018","201887BCPEA_moti_rep4_GM3426-5_32","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","4","GM3518-42",2,"2018","201887BCPEA_moti_rep4_GM3518-42_36","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","4","GM3518-66",3,"2018","201887BCPEA_moti_rep4_GM3518-66_37","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","4","GM5146-19",4,"2018","201887BCPEA_moti_rep4_GM5146-19_33","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","4","GM5177-3",4,"2018","201887BCPEA_moti_rep4_GM5177-3_34","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","4","GM5194-13",4,"2018","201887BCPEA_moti_rep4_GM5194-13_35","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","4","SM3536-44",6,"2018","201887BCPEA_moti_rep4_SM3536-44_39","Motilonia. Cesar, Colombia"
"201887BCPEA_moti","4","SM3767-84",6,"2018","201887BCPEA_moti_rep4_SM3767-84_38","Motilonia. Cesar, Colombia"
"2019101BCPRC_acod","1","CG1141-1",1,"2019","2019101BCPRC_acod_rep1_Costena_12","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","1","CM4919-1",0,"2019","2019101BCPRC_acod_rep1_CM4919-1_11","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","1","COL2215",1,"2019","2019101BCPRC_acod_rep1_Venezolana_13","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","1","GM5172-3",5,"2019","2019101BCPRC_acod_rep1_GM5172-3_5","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","1","GM5176-2",5,"2019","2019101BCPRC_acod_rep1_GM5176-2_8","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","1","GM5194-13",3,"2019","2019101BCPRC_acod_rep1_GM5194-13_10","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","1","GM5212-6",4,"2019","2019101BCPRC_acod_rep1_GM5212-6_9","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","1","GM5309-31",4,"2019","2019101BCPRC_acod_rep1_GM5309-31_6","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","1","GM8326-6",4,"2019","2019101BCPRC_acod_rep1_GM8326-6_2","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","1","SM3878-111",3,"2019","2019101BCPRC_acod_rep1_SM3878-111_3","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","1","SM3882-18",4,"2019","2019101BCPRC_acod_rep1_SM3882-18_4","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","1","SM3883-96",4,"2019","2019101BCPRC_acod_rep1_SM3883-96_1","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","1","TAI8",0,"2019","2019101BCPRC_acod_rep1_TAI8_14","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","2","CG1141-1",1,"2019","2019101BCPRC_acod_rep2_Costena_19","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","2","CM4919-1",0,"2019","2019101BCPRC_acod_rep2_CM4919-1_23","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","2","COL2215",4,"2019","2019101BCPRC_acod_rep2_Venezolana_15","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","2","GM3838-15",2,"2019","2019101BCPRC_acod_rep2_GM3838-15_28","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","2","GM5172-3",4,"2019","2019101BCPRC_acod_rep2_GM5172-3_17","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","2","GM5176-2",4,"2019","2019101BCPRC_acod_rep2_GM5176-2_21","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","2","GM5212-6",4,"2019","2019101BCPRC_acod_rep2_GM5212-6_22","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","2","GM5309-31",5,"2019","2019101BCPRC_acod_rep2_GM5309-31_25","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","2","GM8326-6",3,"2019","2019101BCPRC_acod_rep2_GM8326-6_24","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","2","SM3878-111",3,"2019","2019101BCPRC_acod_rep2_SM3878-111_18","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","2","SM3882-18",3,"2019","2019101BCPRC_acod_rep2_SM3882-18_26","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","2","SM3883-96",3,"2019","2019101BCPRC_acod_rep2_SM3883-96_27","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","2","TAI8",1,"2019","2019101BCPRC_acod_rep2_TAI8_20","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","3","CG1141-1",2,"2019","2019101BCPRC_acod_rep3_Costena_40","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","3","CM4919-1",0,"2019","2019101BCPRC_acod_rep3_CM4919-1_36","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","3","COL2215",5,"2019","2019101BCPRC_acod_rep3_Venezolana_29","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","3","GM3838-15",5,"2019","2019101BCPRC_acod_rep3_GM3838-15_37","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","3","GM5172-3",5,"2019","2019101BCPRC_acod_rep3_GM5172-3_34","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","3","GM5176-2",5,"2019","2019101BCPRC_acod_rep3_GM5176-2_41","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","3","GM5212-6",4,"2019","2019101BCPRC_acod_rep3_GM5212-6_39","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","3","GM5309-31",5,"2019","2019101BCPRC_acod_rep3_GM5309-31_38","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","3","GM8326-6",4,"2019","2019101BCPRC_acod_rep3_GM8326-6_42","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","3","SM3878-111",4,"2019","2019101BCPRC_acod_rep3_SM3878-111_32","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","3","SM3882-18",3,"2019","2019101BCPRC_acod_rep3_SM3882-18_31","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","3","SM3883-96",5,"2019","2019101BCPRC_acod_rep3_SM3883-96_33","Agustin Codazzi. Cesar, Colombia"
"2019101BCPRC_acod","3","TAI8",0,"2019","2019101BCPRC_acod_rep3_TAI8_35","Agustin Codazzi. Cesar, Colombia"
"201962BCEAR_polo","1","CG1141-1",0,"2019","201962BCEAR_polo_rep1_CG1141-1_34","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","CM4919-1",0,"2019","201962BCEAR_polo_rep1_CM4919-1_32","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4289-418",2,"2019","201962BCEAR_polo_rep1_SM4289-418_13","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4289-438",4,"2019","201962BCEAR_polo_rep1_SM4289-438_4","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4352-14",3,"2019","201962BCEAR_polo_rep1_SM4352-14_18","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4354-18",2,"2019","201962BCEAR_polo_rep1_SM4354-18_20","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4354-23",4,"2019","201962BCEAR_polo_rep1_SM4354-23_12","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4355-12",3,"2019","201962BCEAR_polo_rep1_SM4355-12_25","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4357-2",4,"2019","201962BCEAR_polo_rep1_SM4357-2_15","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4368-30",4,"2019","201962BCEAR_polo_rep1_SM4368-30_10","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4371-25",3,"2019","201962BCEAR_polo_rep1_SM4371-25_27","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4376-3",2,"2019","201962BCEAR_polo_rep1_SM4376-3_9","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4392-3",4,"2019","201962BCEAR_polo_rep1_SM4392-3_26","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4421-37",4,"2019","201962BCEAR_polo_rep1_SM4421-37_1","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4423-1",3,"2019","201962BCEAR_polo_rep1_SM4423-1_5","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4433-12",3,"2019","201962BCEAR_polo_rep1_SM4433-12_3","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4463-2",3,"2019","201962BCEAR_polo_rep1_SM4463-2_14","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4471-21",3,"2019","201962BCEAR_polo_rep1_SM4471-21_19","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4471-25",3,"2019","201962BCEAR_polo_rep1_SM4471-25_30","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4471-38",3,"2019","201962BCEAR_polo_rep1_SM4471-38_16","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4471-44",4,"2019","201962BCEAR_polo_rep1_SM4471-44_8","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4471-64",3,"2019","201962BCEAR_polo_rep1_SM4471-64_2","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4472-21",3,"2019","201962BCEAR_polo_rep1_SM4472-21_22","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4472-3",3,"2019","201962BCEAR_polo_rep1_SM4472-3_23","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4479-41",4,"2019","201962BCEAR_polo_rep1_SM4479-41_6","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4480-33",3,"2019","201962BCEAR_polo_rep1_SM4480-33_29","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4483-1",3,"2019","201962BCEAR_polo_rep1_SM4483-1_11","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4483-10",3,"2019","201962BCEAR_polo_rep1_SM4483-10_7","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4483-2",2,"2019","201962BCEAR_polo_rep1_SM4483-2_17","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4487-7",3,"2019","201962BCEAR_polo_rep1_SM4487-7_21","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4489-25",3,"2019","201962BCEAR_polo_rep1_SM4489-25_28","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SM4507-9",3,"2019","201962BCEAR_polo_rep1_SM4507-9_24","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","SMB2446-2",0,"2019","201962BCEAR_polo_rep1_SMB2446-2_33","Polonuevo. Atlantico, Colombia"
"201962BCEAR_polo","1","TAI8",2,"2019","201962BCEAR_polo_rep1_TAI8_31","Polonuevo. Atlantico, Colombia"
