"Experiment","rep_number","accession_name","yield_ha","year","plot_name","location"
"201962BCEAR_polo","2","TAI8",28.125,"2019","201962BCEAR_polo_rep2_TAI8_42","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","AM1451-4",28.33333333,"2019","201963BCEAR_polo_rep1_AM1451-4_1","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","CG1141-1",22.5,"2019","201963BCEAR_polo_rep1_CG1141-1_25","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","CM4919-1",21.875,"2019","201963BCEAR_polo_rep1_CM4919-1_23","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9398-1",24.16666667,"2019","201963BCEAR_polo_rep1_GM9398-1_2","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9400-1",15.20833333,"2019","201963BCEAR_polo_rep1_GM9400-1_3","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9406-3",14.16666667,"2019","201963BCEAR_polo_rep1_GM9406-3_4","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9411-1",35.20833333,"2019","201963BCEAR_polo_rep1_GM9411-1_5","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9418-8",25.20833333,"2019","201963BCEAR_polo_rep1_GM9418-8_6","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9458-1",20.625,"2019","201963BCEAR_polo_rep1_GM9458-1_7","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9458-18",24.58333333,"2019","201963BCEAR_polo_rep1_GM9458-18_9","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9458-6",,"2019","201963BCEAR_polo_rep1_GM9458-6_8","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9463-2",13.125,"2019","201963BCEAR_polo_rep1_GM9463-2_10","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9464-1",25.625,"2019","201963BCEAR_polo_rep1_GM9464-1_11","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9497-14",9.583333333,"2019","201963BCEAR_polo_rep1_GM9497-14_13","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9497-7",6.666666667,"2019","201963BCEAR_polo_rep1_GM9497-7_12","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","GM9506-19",17.91666667,"2019","201963BCEAR_polo_rep1_GM9506-19_14","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","SM4285-32",5.208333333,"2019","201963BCEAR_polo_rep1_SM4285-32_15","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","SM4286-10",13.75,"2019","201963BCEAR_polo_rep1_SM4286-10_17","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","SM4286-218",17.08333333,"2019","201963BCEAR_polo_rep1_SM4286-218_18","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","SM4286-7",17.08333333,"2019","201963BCEAR_polo_rep1_SM4286-7_16","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","SM4287-2",15.20833333,"2019","201963BCEAR_polo_rep1_SM4287-2_19","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","SM4289-21",25.625,"2019","201963BCEAR_polo_rep1_SM4289-21_20","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","SM4289-41",15.20833333,"2019","201963BCEAR_polo_rep1_SM4289-41_21","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","SMB2446-2",27.29166667,"2019","201963BCEAR_polo_rep1_SMB2446-2_24","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","1","TAI8",23.33333333,"2019","201963BCEAR_polo_rep1_TAI8_22","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","AM1451-4",18.54166667,"2019","201963BCEAR_polo_rep2_AM1451-4_46","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","CG1141-1",27.5,"2019","201963BCEAR_polo_rep2_CG1141-1_38","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","CM4919-1",34.375,"2019","201963BCEAR_polo_rep2_CM4919-1_39","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9398-1",26.04166667,"2019","201963BCEAR_polo_rep2_GM9398-1_26","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9400-1",13.75,"2019","201963BCEAR_polo_rep2_GM9400-1_29","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9406-3",17.5,"2019","201963BCEAR_polo_rep2_GM9406-3_41","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9411-1",36.875,"2019","201963BCEAR_polo_rep2_GM9411-1_27","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9418-8",25,"2019","201963BCEAR_polo_rep2_GM9418-8_48","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9458-1",13.75,"2019","201963BCEAR_polo_rep2_GM9458-1_37","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9458-18",20.41666667,"2019","201963BCEAR_polo_rep2_GM9458-18_35","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9458-6",33.54166667,"2019","201963BCEAR_polo_rep2_GM9458-6_36","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9463-2",27.08333333,"2019","201963BCEAR_polo_rep2_GM9463-2_44","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9464-1",25,"2019","201963BCEAR_polo_rep2_GM9464-1_34","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9497-14",10.83333333,"2019","201963BCEAR_polo_rep2_GM9497-14_43","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9497-7",10,"2019","201963BCEAR_polo_rep2_GM9497-7_33","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","GM9506-19",35,"2019","201963BCEAR_polo_rep2_GM9506-19_49","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","SM4285-32",7.5,"2019","201963BCEAR_polo_rep2_SM4285-32_40","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","SM4286-10",15.41666667,"2019","201963BCEAR_polo_rep2_SM4286-10_31","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","SM4286-218",21.04166667,"2019","201963BCEAR_polo_rep2_SM4286-218_42","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","SM4286-7",26.875,"2019","201963BCEAR_polo_rep2_SM4286-7_47","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","SM4287-2",17.91666667,"2019","201963BCEAR_polo_rep2_SM4287-2_45","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","SM4289-21",21.45833333,"2019","201963BCEAR_polo_rep2_SM4289-21_30","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","SM4289-41",16.45833333,"2019","201963BCEAR_polo_rep2_SM4289-41_32","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","SMB2446-2",20.83333333,"2019","201963BCEAR_polo_rep2_SMB2446-2_50","Polonuevo. Atlantico, Colombia"
"201963BCEAR_polo","2","TAI8",33.33333333,"2019","201963BCEAR_polo_rep2_TAI8_28","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","CG1141-1",27.70833333,"2019","201964BCEAR_polo_rep1_CG1141-1_21","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","CM4919-1",43.33333333,"2019","201964BCEAR_polo_rep1_CM4919-1_19","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4289-111",18.54166667,"2019","201964BCEAR_polo_rep1_SM4289-111_1","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4289-129",23.33333333,"2019","201964BCEAR_polo_rep1_SM4289-129_2","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4289-133",26.66666667,"2019","201964BCEAR_polo_rep1_SM4289-133_3","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4289-140",21.66666667,"2019","201964BCEAR_polo_rep1_SM4289-140_4","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4289-156",23.54166667,"2019","201964BCEAR_polo_rep1_SM4289-156_5","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4289-179",53.75,"2019","201964BCEAR_polo_rep1_SM4289-179_6","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4290-100",22.08333333,"2019","201964BCEAR_polo_rep1_SM4290-100_10","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4290-27",17.08333333,"2019","201964BCEAR_polo_rep1_SM4290-27_8","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4290-5",28.33333333,"2019","201964BCEAR_polo_rep1_SM4290-5_7","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4290-72",19.79166667,"2019","201964BCEAR_polo_rep1_SM4290-72_9","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4291-1",28.33333333,"2019","201964BCEAR_polo_rep1_SM4291-1_11","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4291-30",25.83333333,"2019","201964BCEAR_polo_rep1_SM4291-30_12","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4292-11",26.04166667,"2019","201964BCEAR_polo_rep1_SM4292-11_13","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4299-6",27.5,"2019","201964BCEAR_polo_rep1_SM4299-6_14","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4317-52",23.125,"2019","201964BCEAR_polo_rep1_SM4317-52_15","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4319-12",16.875,"2019","201964BCEAR_polo_rep1_SM4319-12_16","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SM4320-56",43.33333333,"2019","201964BCEAR_polo_rep1_SM4320-56_17","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","SMB2446-2",26.45833333,"2019","201964BCEAR_polo_rep1_SMB2446-2_20","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","1","TAI8",46.875,"2019","201964BCEAR_polo_rep1_TAI8_18","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","CG1141-1",36.25,"2019","201964BCEAR_polo_rep2_CG1141-1_42","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","CM4919-1",39.375,"2019","201964BCEAR_polo_rep2_CM4919-1_40","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4289-111",18.54166667,"2019","201964BCEAR_polo_rep2_SM4289-111_22","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4289-129",14.58333333,"2019","201964BCEAR_polo_rep2_SM4289-129_23","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4289-133",30.83333333,"2019","201964BCEAR_polo_rep2_SM4289-133_24","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4289-140",18.125,"2019","201964BCEAR_polo_rep2_SM4289-140_25","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4289-156",27.08333333,"2019","201964BCEAR_polo_rep2_SM4289-156_26","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4289-179",25,"2019","201964BCEAR_polo_rep2_SM4289-179_27","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4290-100",20,"2019","201964BCEAR_polo_rep2_SM4290-100_31","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4290-27",32.08333333,"2019","201964BCEAR_polo_rep2_SM4290-27_29","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4290-5",52.70833333,"2019","201964BCEAR_polo_rep2_SM4290-5_28","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4290-72",26.875,"2019","201964BCEAR_polo_rep2_SM4290-72_30","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4291-1",52.29166667,"2019","201964BCEAR_polo_rep2_SM4291-1_32","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4291-30",55.41666667,"2019","201964BCEAR_polo_rep2_SM4291-30_33","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4292-11",15.20833333,"2019","201964BCEAR_polo_rep2_SM4292-11_34","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4299-6",46.875,"2019","201964BCEAR_polo_rep2_SM4299-6_35","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4317-52",15.625,"2019","201964BCEAR_polo_rep2_SM4317-52_36","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4319-12",18.33333333,"2019","201964BCEAR_polo_rep2_SM4319-12_37","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SM4320-56",16.875,"2019","201964BCEAR_polo_rep2_SM4320-56_38","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","SMB2446-2",29.79166667,"2019","201964BCEAR_polo_rep2_SMB2446-2_41","Polonuevo. Atlantico, Colombia"
"201964BCEAR_polo","2","TAI8",34.79166667,"2019","201964BCEAR_polo_rep2_TAI8_39","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","CG1141-1",16.14583333,"2019","201967BCEPR_polo_rep1_CG1141-1_61","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM10004-2",6.380208333,"2019","201967BCEPR_polo_rep1_GM10004-2_24","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM10009-3",5.989583333,"2019","201967BCEPR_polo_rep1_GM10009-3_25","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM10010-1",3.385416667,"2019","201967BCEPR_polo_rep1_GM10010-1_26","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM10010-3",17.70833333,"2019","201967BCEPR_polo_rep1_GM10010-3_27","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM10010-8",9.244791667,"2019","201967BCEPR_polo_rep1_GM10010-8_28","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM10015-2",5.729166667,"2019","201967BCEPR_polo_rep1_GM10015-2_29","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM10019-1",8.854166667,"2019","201967BCEPR_polo_rep1_GM10019-1_30","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM10026-1",3.645833333,"2019","201967BCEPR_polo_rep1_GM10026-1_31","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM10026-3",17.83854167,"2019","201967BCEPR_polo_rep1_GM10026-3_32","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM10026-4",10.02604167,"2019","201967BCEPR_polo_rep1_GM10026-4_33","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM10034-3",9.895833333,"2019","201967BCEPR_polo_rep1_GM10034-3_34","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM10035-1",10.80729167,"2019","201967BCEPR_polo_rep1_GM10035-1_35","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM9919-25",12.109375,"2019","201967BCEPR_polo_rep1_GM9919-25_1","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM9919-26",1.692708333,"2019","201967BCEPR_polo_rep1_GM9919-26_2","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM9919-5",7.682291667,"2019","201967BCEPR_polo_rep1_GM9919-5_3","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM9919-6",4.036458333,"2019","201967BCEPR_polo_rep1_GM9919-6_4","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM9927-20",3.645833333,"2019","201967BCEPR_polo_rep1_GM9927-20_6","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM9927-22",6.25,"2019","201967BCEPR_polo_rep1_GM9927-22_7","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM9927-3",2.473958333,"2019","201967BCEPR_polo_rep1_GM9927-3_8","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM9927-7",1.041666667,"2019","201967BCEPR_polo_rep1_GM9927-7_9","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM9951-1",14.58333333,"2019","201967BCEPR_polo_rep1_GM9951-1_10","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM9951-6",8.723958333,"2019","201967BCEPR_polo_rep1_GM9951-6_11","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM9955-1",18.61979167,"2019","201967BCEPR_polo_rep1_GM9955-1_12","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM9955-2",14.453125,"2019","201967BCEPR_polo_rep1_GM9955-2_13","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM9955-8",28.38541667,"2019","201967BCEPR_polo_rep1_GM9955-8_14","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM9970-1",9.375,"2019","201967BCEPR_polo_rep1_GM9970-1_16","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM9975-1",27.21354167,"2019","201967BCEPR_polo_rep1_GM9975-1_17","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM9976-2",12.5,"2019","201967BCEPR_polo_rep1_GM9976-2_18","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM9979-1",15.75520833,"2019","201967BCEPR_polo_rep1_GM9979-1_19","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM9984-6",14.97395833,"2019","201967BCEPR_polo_rep1_GM9984-6_20","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM9985-2",6.25,"2019","201967BCEPR_polo_rep1_GM9985-2_21","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","GM9997-1",2.473958333,"2019","201967BCEPR_polo_rep1_GM9997-1_23","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4330-1",11.06770833,"2019","201967BCEPR_polo_rep1_SM4330-1_36","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4388-2",2.734375,"2019","201967BCEPR_polo_rep1_SM4388-2_37","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4393-18",10.02604167,"2019","201967BCEPR_polo_rep1_SM4393-18_38","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4393-20",6.640625,"2019","201967BCEPR_polo_rep1_SM4393-20_39","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4402-7",3.90625,"2019","201967BCEPR_polo_rep1_SM4402-7_41","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4404-4",4.296875,"2019","201967BCEPR_polo_rep1_SM4404-4_42","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4404-5",10.02604167,"2019","201967BCEPR_polo_rep1_SM4404-5_44","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4408-2",18.22916667,"2019","201967BCEPR_polo_rep1_SM4408-2_43","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4409-9",4.6875,"2019","201967BCEPR_polo_rep1_SM4409-9_45","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4410-1",9.244791667,"2019","201967BCEPR_polo_rep1_SM4410-1_46","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4410-35",9.244791667,"2019","201967BCEPR_polo_rep1_SM4410-35_47","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4410-40",11.84895833,"2019","201967BCEPR_polo_rep1_SM4410-40_48","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4410-43",4.947916667,"2019","201967BCEPR_polo_rep1_SM4410-43_49","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4416-3",4.817708333,"2019","201967BCEPR_polo_rep1_SM4416-3_50","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4436-1",29.94791667,"2019","201967BCEPR_polo_rep1_SM4436-1_51","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4450-1",8.723958333,"2019","201967BCEPR_polo_rep1_SM4450-1_52","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4471-6",18.359375,"2019","201967BCEPR_polo_rep1_SM4471-6_53","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4483-1",15.36458333,"2019","201967BCEPR_polo_rep1_SM4483-1_54","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4483-15",15.234375,"2019","201967BCEPR_polo_rep1_SM4483-15_55","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4483-2",11.84895833,"2019","201967BCEPR_polo_rep1_SM4483-2_56","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","SM4483-3",10.80729167,"2019","201967BCEPR_polo_rep1_SM4483-3_57","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","1","TAI8",20.05208333,"2019","201967BCEPR_polo_rep1_TAI8_58","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","CG1141-1",16.015625,"2019","201967BCEPR_polo_rep2_CG1141-1_121","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","CM4919-1",12.23958333,"2019","201967BCEPR_polo_rep2_CM4919-1_92","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM10004-2",3.515625,"2019","201967BCEPR_polo_rep2_GM10004-2_98","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM10009-3",6.640625,"2019","201967BCEPR_polo_rep2_GM10009-3_86","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM10010-3",16.14583333,"2019","201967BCEPR_polo_rep2_GM10010-3_91","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM10019-1",6.640625,"2019","201967BCEPR_polo_rep2_GM10019-1_100","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM10026-4",14.19270833,"2019","201967BCEPR_polo_rep2_GM10026-4_107","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM10035-1",11.328125,"2019","201967BCEPR_polo_rep2_GM10035-1_104","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM9919-25",3.125,"2019","201967BCEPR_polo_rep2_GM9919-25_109","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM9919-5",4.6875,"2019","201967BCEPR_polo_rep2_GM9919-5_99","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM9919-6",5.598958333,"2019","201967BCEPR_polo_rep2_GM9919-6_62","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM9927-15",4.296875,"2019","201967BCEPR_polo_rep2_GM9927-15_90","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM9927-20",6.640625,"2019","201967BCEPR_polo_rep2_GM9927-20_101","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM9927-22",12.76041667,"2019","201967BCEPR_polo_rep2_GM9927-22_74","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM9927-7",10.15625,"2019","201967BCEPR_polo_rep2_GM9927-7_110","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM9951-6",13.28125,"2019","201967BCEPR_polo_rep2_GM9951-6_71","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM9955-1",17.44791667,"2019","201967BCEPR_polo_rep2_GM9955-1_83","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM9955-2",6.380208333,"2019","201967BCEPR_polo_rep2_GM9955-2_70","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM9955-8",16.796875,"2019","201967BCEPR_polo_rep2_GM9955-8_122","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM9970-1",7.161458333,"2019","201967BCEPR_polo_rep2_GM9970-1_81","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM9975-1",12.63020833,"2019","201967BCEPR_polo_rep2_GM9975-1_102","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM9979-1",12.5,"2019","201967BCEPR_polo_rep2_GM9979-1_78","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM9984-6",14.19270833,"2019","201967BCEPR_polo_rep2_GM9984-6_82","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM9994-1",19.01041667,"2019","201967BCEPR_polo_rep2_GM9994-1_88","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","GM9997-1",27.08333333,"2019","201967BCEPR_polo_rep2_GM9997-1_119","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","SM4330-1",8.59375,"2019","201967BCEPR_polo_rep2_SM4330-1_67","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","SM4388-2",13.15104167,"2019","201967BCEPR_polo_rep2_SM4388-2_77","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","SM4393-18",15.234375,"2019","201967BCEPR_polo_rep2_SM4393-18_68","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","SM4393-20",14.97395833,"2019","201967BCEPR_polo_rep2_SM4393-20_111","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","SM4402-7",8.333333333,"2019","201967BCEPR_polo_rep2_SM4402-7_84","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","SM4404-4",17.83854167,"2019","201967BCEPR_polo_rep2_SM4404-4_79","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","SM4404-5",10.28645833,"2019","201967BCEPR_polo_rep2_SM4404-5_117","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","SM4408-2",15.49479167,"2019","201967BCEPR_polo_rep2_SM4408-2_72","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","SM4409-9",3.776041667,"2019","201967BCEPR_polo_rep2_SM4409-9_89","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","SM4410-1",12.23958333,"2019","201967BCEPR_polo_rep2_SM4410-1_115","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","SM4410-35",11.58854167,"2019","201967BCEPR_polo_rep2_SM4410-35_85","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","SM4410-40",17.05729167,"2019","201967BCEPR_polo_rep2_SM4410-40_103","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","SM4416-3",7.552083333,"2019","201967BCEPR_polo_rep2_SM4416-3_105","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","SM4436-1",22.00520833,"2019","201967BCEPR_polo_rep2_SM4436-1_108","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","SM4450-1",5.729166667,"2019","201967BCEPR_polo_rep2_SM4450-1_65","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","SM4471-6",5.729166667,"2019","201967BCEPR_polo_rep2_SM4471-6_75","Polonuevo. Atlantico, Colombia"
"201967BCEPR_polo","2","SM4483-1",17.96875,"2019","201967BCEPR_polo_rep2_SM4483-1_80","Polonuevo. Atlantico, Colombia"
