"Experiment","rep_number","accession_name","DM_gravity","year","plot_name","location"
"201967BCEPR_polo","1","GM10009-3",25.16314476,"2019","201967BCEPR_polo_rep1_GM10009-3_25","Polonuevo"
"201967BCEPR_polo","1","GM10010-1",28.66192893,"2019","201967BCEPR_polo_rep1_GM10010-1_26","Polonuevo"
"201967BCEPR_polo","1","GM10010-3",26.79068279,"2019","201967BCEPR_polo_rep1_GM10010-3_27","Polonuevo"
"201967BCEPR_polo","1","GM10010-8",22.45897398,"2019","201967BCEPR_polo_rep1_GM10010-8_28","Polonuevo"
"201967BCEPR_polo","1","GM10015-2",26.55085227,"2019","201967BCEPR_polo_rep1_GM10015-2_29","Polonuevo"
"201967BCEPR_polo","1","GM10019-1",23.84098532,"2019","201967BCEPR_polo_rep1_GM10019-1_30","Polonuevo"
"201967BCEPR_polo","1","GM10026-1",23.60056361,"2019","201967BCEPR_polo_rep1_GM10026-1_31","Polonuevo"
"201967BCEPR_polo","1","GM10026-3",20.96837416,"2019","201967BCEPR_polo_rep1_GM10026-3_32","Polonuevo"
"201967BCEPR_polo","1","GM10026-4",26.11829408,"2019","201967BCEPR_polo_rep1_GM10026-4_33","Polonuevo"
"201967BCEPR_polo","1","GM10034-3",27.30259497,"2019","201967BCEPR_polo_rep1_GM10034-3_34","Polonuevo"
"201967BCEPR_polo","1","GM10035-1",22.36688771,"2019","201967BCEPR_polo_rep1_GM10035-1_35","Polonuevo"
"201967BCEPR_polo","1","GM9919-25",25.94907692,"2019","201967BCEPR_polo_rep1_GM9919-25_1","Polonuevo"
"201967BCEPR_polo","1","GM9919-26",22.66959184,"2019","201967BCEPR_polo_rep1_GM9919-26_2","Polonuevo"
"201967BCEPR_polo","1","GM9919-5",26.64610699,"2019","201967BCEPR_polo_rep1_GM9919-5_3","Polonuevo"
"201967BCEPR_polo","1","GM9919-6",29.53655584,"2019","201967BCEPR_polo_rep1_GM9919-6_4","Polonuevo"
"201967BCEPR_polo","1","GM9927-20",25.78267871,"2019","201967BCEPR_polo_rep1_GM9927-20_6","Polonuevo"
"201967BCEPR_polo","1","GM9927-22",28.28625297,"2019","201967BCEPR_polo_rep1_GM9927-22_7","Polonuevo"
"201967BCEPR_polo","1","GM9927-3",25.0597561,"2019","201967BCEPR_polo_rep1_GM9927-3_8","Polonuevo"
"201967BCEPR_polo","1","GM9927-7",28.58072776,"2019","201967BCEPR_polo_rep1_GM9927-7_9","Polonuevo"
"201967BCEPR_polo","1","GM9951-1",27.04064246,"2019","201967BCEPR_polo_rep1_GM9951-1_10","Polonuevo"
"201967BCEPR_polo","1","GM9951-6",28.2069108,"2019","201967BCEPR_polo_rep1_GM9951-6_11","Polonuevo"
"201967BCEPR_polo","1","GM9955-1",25.60765263,"2019","201967BCEPR_polo_rep1_GM9955-1_12","Polonuevo"
"201967BCEPR_polo","1","GM9955-2",25.28809146,"2019","201967BCEPR_polo_rep1_GM9955-2_13","Polonuevo"
"201967BCEPR_polo","1","GM9955-8",25.32583652,"2019","201967BCEPR_polo_rep1_GM9955-8_14","Polonuevo"
"201967BCEPR_polo","1","GM9970-1",19.97469136,"2019","201967BCEPR_polo_rep1_GM9970-1_16","Polonuevo"
"201967BCEPR_polo","1","GM9975-1",29.25814104,"2019","201967BCEPR_polo_rep1_GM9975-1_17","Polonuevo"
"201967BCEPR_polo","1","GM9976-2",26.40360262,"2019","201967BCEPR_polo_rep1_GM9976-2_18","Polonuevo"
"201967BCEPR_polo","1","GM9979-1",20.4386195,"2019","201967BCEPR_polo_rep1_GM9979-1_19","Polonuevo"
"201967BCEPR_polo","1","GM9984-6",25.87715802,"2019","201967BCEPR_polo_rep1_GM9984-6_20","Polonuevo"
"201967BCEPR_polo","1","GM9985-2",23.99703329,"2019","201967BCEPR_polo_rep1_GM9985-2_21","Polonuevo"
"201967BCEPR_polo","1","GM9997-1",28.4485242,"2019","201967BCEPR_polo_rep1_GM9997-1_23","Polonuevo"
"201967BCEPR_polo","1","SM4330-1",26.35649109,"2019","201967BCEPR_polo_rep1_SM4330-1_36","Polonuevo"
"201967BCEPR_polo","1","SM4388-2",21.52622739,"2019","201967BCEPR_polo_rep1_SM4388-2_37","Polonuevo"
"201967BCEPR_polo","1","SM4393-18",24.24772329,"2019","201967BCEPR_polo_rep1_SM4393-18_38","Polonuevo"
"201967BCEPR_polo","1","SM4393-20",25.2885999,"2019","201967BCEPR_polo_rep1_SM4393-20_39","Polonuevo"
"201967BCEPR_polo","1","SM4402-7",27.49285173,"2019","201967BCEPR_polo_rep1_SM4402-7_41","Polonuevo"
"201967BCEPR_polo","1","SM4404-4",25.82593347,"2019","201967BCEPR_polo_rep1_SM4404-4_42","Polonuevo"
"201967BCEPR_polo","1","SM4404-5",26.53872708,"2019","201967BCEPR_polo_rep1_SM4404-5_44","Polonuevo"
"201967BCEPR_polo","1","SM4408-2",26.672811,"2019","201967BCEPR_polo_rep1_SM4408-2_43","Polonuevo"
"201967BCEPR_polo","1","SM4409-9",20.96564436,"2019","201967BCEPR_polo_rep1_SM4409-9_45","Polonuevo"
"201967BCEPR_polo","1","SM4410-1",28.04628593,"2019","201967BCEPR_polo_rep1_SM4410-1_46","Polonuevo"
"201967BCEPR_polo","1","SM4410-35",25.57815505,"2019","201967BCEPR_polo_rep1_SM4410-35_47","Polonuevo"
"201967BCEPR_polo","1","SM4410-40",25.83253558,"2019","201967BCEPR_polo_rep1_SM4410-40_48","Polonuevo"
"201967BCEPR_polo","1","SM4410-43",23.50475646,"2019","201967BCEPR_polo_rep1_SM4410-43_49","Polonuevo"
"201967BCEPR_polo","1","SM4416-3",26.26196455,"2019","201967BCEPR_polo_rep1_SM4416-3_50","Polonuevo"
"201967BCEPR_polo","1","SM4436-1",29.38448004,"2019","201967BCEPR_polo_rep1_SM4436-1_51","Polonuevo"
"201967BCEPR_polo","1","SM4450-1",21.50424134,"2019","201967BCEPR_polo_rep1_SM4450-1_52","Polonuevo"
"201967BCEPR_polo","1","SM4471-6",29.57199845,"2019","201967BCEPR_polo_rep1_SM4471-6_53","Polonuevo"
"201967BCEPR_polo","1","SM4483-1",23.02321286,"2019","201967BCEPR_polo_rep1_SM4483-1_54","Polonuevo"
"201967BCEPR_polo","1","SM4483-15",26.43822645,"2019","201967BCEPR_polo_rep1_SM4483-15_55","Polonuevo"
"201967BCEPR_polo","1","SM4483-2",28.13502135,"2019","201967BCEPR_polo_rep1_SM4483-2_56","Polonuevo"
"201967BCEPR_polo","1","SM4483-3",26.93801323,"2019","201967BCEPR_polo_rep1_SM4483-3_57","Polonuevo"
"201967BCEPR_polo","1","TAI8",32.65531465,"2019","201967BCEPR_polo_rep1_TAI8_58","Polonuevo"
"201967BCEPR_polo","2","CG1141-1",31.73128761,"2019","201967BCEPR_polo_rep2_CG1141-1_121","Polonuevo"
"201967BCEPR_polo","2","CM4919-1",30.45683297,"2019","201967BCEPR_polo_rep2_CM4919-1_92","Polonuevo"
"201967BCEPR_polo","2","GM10004-2",,"2019","201967BCEPR_polo_rep2_GM10004-2_98","Polonuevo"
"201967BCEPR_polo","2","GM10009-3",24.41607407,"2019","201967BCEPR_polo_rep2_GM10009-3_86","Polonuevo"
"201967BCEPR_polo","2","GM10010-3",27.59728341,"2019","201967BCEPR_polo_rep2_GM10010-3_91","Polonuevo"
"201967BCEPR_polo","2","GM10019-1",26.20483973,"2019","201967BCEPR_polo_rep2_GM10019-1_100","Polonuevo"
"201967BCEPR_polo","2","GM10026-4",24.61575092,"2019","201967BCEPR_polo_rep2_GM10026-4_107","Polonuevo"
"201967BCEPR_polo","2","GM10035-1",22.30856791,"2019","201967BCEPR_polo_rep2_GM10035-1_104","Polonuevo"
"201967BCEPR_polo","2","GM9919-25",24.00344152,"2019","201967BCEPR_polo_rep2_GM9919-25_109","Polonuevo"
"201967BCEPR_polo","2","GM9919-5",25.4014983,"2019","201967BCEPR_polo_rep2_GM9919-5_99","Polonuevo"
"201967BCEPR_polo","2","GM9919-6",25.7090859,"2019","201967BCEPR_polo_rep2_GM9919-6_62","Polonuevo"
"201967BCEPR_polo","2","GM9927-15",26.0976571,"2019","201967BCEPR_polo_rep2_GM9927-15_90","Polonuevo"
"201967BCEPR_polo","2","GM9927-20",25.50669399,"2019","201967BCEPR_polo_rep2_GM9927-20_101","Polonuevo"
"201967BCEPR_polo","2","GM9927-22",26.92667884,"2019","201967BCEPR_polo_rep2_GM9927-22_74","Polonuevo"
"201967BCEPR_polo","2","GM9927-7",23.4547356,"2019","201967BCEPR_polo_rep2_GM9927-7_110","Polonuevo"
"201967BCEPR_polo","2","GM9951-6",27.18460791,"2019","201967BCEPR_polo_rep2_GM9951-6_71","Polonuevo"
"201967BCEPR_polo","2","GM9955-1",24.23216234,"2019","201967BCEPR_polo_rep2_GM9955-1_83","Polonuevo"
"201967BCEPR_polo","2","GM9955-2",25.51024294,"2019","201967BCEPR_polo_rep2_GM9955-2_70","Polonuevo"
"201967BCEPR_polo","2","GM9955-8",24.89995943,"2019","201967BCEPR_polo_rep2_GM9955-8_122","Polonuevo"
"201967BCEPR_polo","2","GM9970-1",25.03192568,"2019","201967BCEPR_polo_rep2_GM9970-1_81","Polonuevo"
"201967BCEPR_polo","2","GM9975-1",28.76878991,"2019","201967BCEPR_polo_rep2_GM9975-1_102","Polonuevo"
"201967BCEPR_polo","2","GM9979-1",23.37538693,"2019","201967BCEPR_polo_rep2_GM9979-1_78","Polonuevo"
"201967BCEPR_polo","2","GM9984-6",24.76765126,"2019","201967BCEPR_polo_rep2_GM9984-6_82","Polonuevo"
"201967BCEPR_polo","2","GM9994-1",25.4670093,"2019","201967BCEPR_polo_rep2_GM9994-1_88","Polonuevo"
"201967BCEPR_polo","2","GM9997-1",26.50044843,"2019","201967BCEPR_polo_rep2_GM9997-1_119","Polonuevo"
"201967BCEPR_polo","2","SM4330-1",24.17795139,"2019","201967BCEPR_polo_rep2_SM4330-1_67","Polonuevo"
"201967BCEPR_polo","2","SM4388-2",26.34789338,"2019","201967BCEPR_polo_rep2_SM4388-2_77","Polonuevo"
"201967BCEPR_polo","2","SM4393-18",21.75734061,"2019","201967BCEPR_polo_rep2_SM4393-18_68","Polonuevo"
"201967BCEPR_polo","2","SM4393-20",25.26745137,"2019","201967BCEPR_polo_rep2_SM4393-20_111","Polonuevo"
"201967BCEPR_polo","2","SM4402-7",27.78200118,"2019","201967BCEPR_polo_rep2_SM4402-7_84","Polonuevo"
"201967BCEPR_polo","2","SM4404-4",22.12012448,"2019","201967BCEPR_polo_rep2_SM4404-4_79","Polonuevo"
"201967BCEPR_polo","2","SM4404-5",26.07001148,"2019","201967BCEPR_polo_rep2_SM4404-5_117","Polonuevo"
"201967BCEPR_polo","2","SM4408-2",28.45660585,"2019","201967BCEPR_polo_rep2_SM4408-2_72","Polonuevo"
"201967BCEPR_polo","2","SM4409-9",18.80627675,"2019","201967BCEPR_polo_rep2_SM4409-9_89","Polonuevo"
"201967BCEPR_polo","2","SM4410-1",28.50950213,"2019","201967BCEPR_polo_rep2_SM4410-1_115","Polonuevo"
"201967BCEPR_polo","2","SM4410-35",25.51422402,"2019","201967BCEPR_polo_rep2_SM4410-35_85","Polonuevo"
"201967BCEPR_polo","2","SM4410-40",26.36146911,"2019","201967BCEPR_polo_rep2_SM4410-40_103","Polonuevo"
"201967BCEPR_polo","2","SM4416-3",22.75367534,"2019","201967BCEPR_polo_rep2_SM4416-3_105","Polonuevo"
"201967BCEPR_polo","2","SM4436-1",25.6979071,"2019","201967BCEPR_polo_rep2_SM4436-1_108","Polonuevo"
"201967BCEPR_polo","2","SM4450-1",19.5634797,"2019","201967BCEPR_polo_rep2_SM4450-1_65","Polonuevo"
"201967BCEPR_polo","2","SM4471-6",28.50950213,"2019","201967BCEPR_polo_rep2_SM4471-6_75","Polonuevo"
"201967BCEPR_polo","2","SM4483-1",25.35697928,"2019","201967BCEPR_polo_rep2_SM4483-1_80","Polonuevo"
"201967BCEPR_polo","2","SM4483-15",27.24050054,"2019","201967BCEPR_polo_rep2_SM4483-15_94","Polonuevo"
"201967BCEPR_polo","2","SM4483-2",24.42568306,"2019","201967BCEPR_polo_rep2_SM4483-2_73","Polonuevo"
"201967BCEPR_polo","2","SM4483-3",22.80416667,"2019","201967BCEPR_polo_rep2_SM4483-3_120","Polonuevo"
"201967BCEPR_polo","2","TAI8",30.72691774,"2019","201967BCEPR_polo_rep2_TAI8_66","Polonuevo"
"201968BCEPR_polo","1","CG1141-1",32.61314779,"2019","201968BCEPR_polo_rep1_CG1141-1_56","Polonuevo"
"201968BCEPR_polo","1","CM4919-1",32.45564453,"2019","201968BCEPR_polo_rep1_CM4919-1_54","Polonuevo"
"201968BCEPR_polo","1","SM4483-4",27.68345527,"2019","201968BCEPR_polo_rep1_SM4483-4_1","Polonuevo"
"201968BCEPR_polo","1","SM4483-6",21.69547336,"2019","201968BCEPR_polo_rep1_SM4483-6_2","Polonuevo"
"201968BCEPR_polo","1","SM4483-9",23.79131737,"2019","201968BCEPR_polo_rep1_SM4483-9_4","Polonuevo"
"201968BCEPR_polo","1","SM4484-10",22.85324501,"2019","201968BCEPR_polo_rep1_SM4484-10_5","Polonuevo"
"201968BCEPR_polo","1","SM4484-18",21.65312904,"2019","201968BCEPR_polo_rep1_SM4484-18_6","Polonuevo"
"201968BCEPR_polo","1","SM4491-2",23.55521071,"2019","201968BCEPR_polo_rep1_SM4491-2_7","Polonuevo"
"201968BCEPR_polo","1","SM4501-5",23.93509235,"2019","201968BCEPR_polo_rep1_SM4501-5_8","Polonuevo"
"201968BCEPR_polo","1","SM4501-9",26.99679552,"2019","201968BCEPR_polo_rep1_SM4501-9_9","Polonuevo"
"201968BCEPR_polo","1","SM4509-1",26.10725562,"2019","201968BCEPR_polo_rep1_SM4509-1_10","Polonuevo"
"201968BCEPR_polo","1","SM4511-1",21.10463918,"2019","201968BCEPR_polo_rep1_SM4511-1_11","Polonuevo"
"201968BCEPR_polo","1","SM4515-5",24.75421595,"2019","201968BCEPR_polo_rep1_SM4515-5_12","Polonuevo"
"201968BCEPR_polo","1","SM4565-1",27.72772056,"2019","201968BCEPR_polo_rep1_SM4565-1_13","Polonuevo"
"201968BCEPR_polo","1","SM4566-11",25.94035015,"2019","201968BCEPR_polo_rep1_SM4566-11_14","Polonuevo"
"201968BCEPR_polo","1","SM4566-13",26.76066667,"2019","201968BCEPR_polo_rep1_SM4566-13_15","Polonuevo"
"201968BCEPR_polo","1","SM4567-4",22.01968049,"2019","201968BCEPR_polo_rep1_SM4567-4_16","Polonuevo"
"201968BCEPR_polo","1","SM4568-5",28.03060183,"2019","201968BCEPR_polo_rep1_SM4568-5_17","Polonuevo"
"201968BCEPR_polo","1","SM4569-1",25.03000575,"2019","201968BCEPR_polo_rep1_SM4569-1_18","Polonuevo"
"201968BCEPR_polo","1","SM4569-17",27.03119658,"2019","201968BCEPR_polo_rep1_SM4569-17_19","Polonuevo"
"201968BCEPR_polo","1","SM4569-2",19.08565163,"2019","201968BCEPR_polo_rep1_SM4569-2_20","Polonuevo"
"201968BCEPR_polo","1","SM4571-7",25.72840909,"2019","201968BCEPR_polo_rep1_SM4571-7_21","Polonuevo"
"201968BCEPR_polo","1","SM4573-1",27.16894094,"2019","201968BCEPR_polo_rep1_SM4573-1_22","Polonuevo"
"201968BCEPR_polo","1","SM4573-2",26.16461852,"2019","201968BCEPR_polo_rep1_SM4573-2_23","Polonuevo"
"201968BCEPR_polo","1","SM4573-21",27.23649899,"2019","201968BCEPR_polo_rep1_SM4573-21_24","Polonuevo"
"201968BCEPR_polo","1","SM4573-25",25.7041723,"2019","201968BCEPR_polo_rep1_SM4573-25_25","Polonuevo"
"201968BCEPR_polo","1","SM4573-30",24.13578352,"2019","201968BCEPR_polo_rep1_SM4573-30_26","Polonuevo"
"201968BCEPR_polo","1","SM4573-37",27.19192015,"2019","201968BCEPR_polo_rep1_SM4573-37_27","Polonuevo"
"201968BCEPR_polo","1","SM4573-38",24.95310366,"2019","201968BCEPR_polo_rep1_SM4573-38_28","Polonuevo"
"201968BCEPR_polo","1","SM4573-44",29.09631043,"2019","201968BCEPR_polo_rep1_SM4573-44_29","Polonuevo"
"201968BCEPR_polo","1","SM4573-7",24.93237339,"2019","201968BCEPR_polo_rep1_SM4573-7_30","Polonuevo"
"201968BCEPR_polo","1","SM4574-30",23.16923442,"2019","201968BCEPR_polo_rep1_SM4574-30_32","Polonuevo"
"201968BCEPR_polo","1","SM4574-37",27.0225435,"2019","201968BCEPR_polo_rep1_SM4574-37_33","Polonuevo"
"201968BCEPR_polo","1","SM4574-4",26.03230999,"2019","201968BCEPR_polo_rep1_SM4574-4_34","Polonuevo"
"201968BCEPR_polo","1","SM4574-40",25.83188727,"2019","201968BCEPR_polo_rep1_SM4574-40_35","Polonuevo"
"201968BCEPR_polo","1","SM4574-45",25.6979071,"2019","201968BCEPR_polo_rep1_SM4574-45_36","Polonuevo"
"201968BCEPR_polo","1","SM4574-46",25.61617804,"2019","201968BCEPR_polo_rep1_SM4574-46_37","Polonuevo"
"201968BCEPR_polo","1","SM4574-51",27.15880503,"2019","201968BCEPR_polo_rep1_SM4574-51_38","Polonuevo"
"201968BCEPR_polo","1","SM4574-58",24.69393122,"2019","201968BCEPR_polo_rep1_SM4574-58_40","Polonuevo"
"201968BCEPR_polo","1","SM4574-6",27.37191436,"2019","201968BCEPR_polo_rep1_SM4574-6_41","Polonuevo"
"201968BCEPR_polo","1","SM4575-10",27.61467902,"2019","201968BCEPR_polo_rep1_SM4575-10_42","Polonuevo"
"201968BCEPR_polo","1","SM4575-23",24.58688105,"2019","201968BCEPR_polo_rep1_SM4575-23_43","Polonuevo"
"201968BCEPR_polo","1","SM4575-59",22.75957533,"2019","201968BCEPR_polo_rep1_SM4575-59_44","Polonuevo"
"201968BCEPR_polo","1","SM4576-1",31.49027586,"2019","201968BCEPR_polo_rep1_SM4576-1_45","Polonuevo"
"201968BCEPR_polo","1","SM4576-16",24.6857331,"2019","201968BCEPR_polo_rep1_SM4576-16_46","Polonuevo"
"201968BCEPR_polo","1","SM4576-25",29.00169173,"2019","201968BCEPR_polo_rep1_SM4576-25_47","Polonuevo"
"201968BCEPR_polo","1","SM4576-50",30.88311258,"2019","201968BCEPR_polo_rep1_SM4576-50_48","Polonuevo"
"201968BCEPR_polo","1","SM4576-58",28.54194805,"2019","201968BCEPR_polo_rep1_SM4576-58_49","Polonuevo"
"201968BCEPR_polo","1","SM4576-6",29.13442401,"2019","201968BCEPR_polo_rep1_SM4576-6_50","Polonuevo"
"201968BCEPR_polo","1","SM4576-66",30.06586867,"2019","201968BCEPR_polo_rep1_SM4576-66_51","Polonuevo"
"201968BCEPR_polo","1","SM4577-6",22.22499202,"2019","201968BCEPR_polo_rep1_SM4577-6_52","Polonuevo"
"201968BCEPR_polo","1","SMB2446-2",35.58877551,"2019","201968BCEPR_polo_rep1_SMB2446-2_55","Polonuevo"
"201968BCEPR_polo","1","TAI8",31.99870385,"2019","201968BCEPR_polo_rep1_TAI8_53","Polonuevo"
"201968BCEPR_polo","2","CG1141-1",31.85050613,"2019","201968BCEPR_polo_rep2_CG1141-1_61","Polonuevo"
"201968BCEPR_polo","2","CM4919-1",29.66066908,"2019","201968BCEPR_polo_rep2_CM4919-1_64","Polonuevo"
"201968BCEPR_polo","2","SM4483-4",28.71527224,"2019","201968BCEPR_polo_rep2_SM4483-4_88","Polonuevo"
"201968BCEPR_polo","2","SM4483-6",26.01013306,"2019","201968BCEPR_polo_rep2_SM4483-6_90","Polonuevo"
"201968BCEPR_polo","2","SM4483-7",25.63213925,"2019","201968BCEPR_polo_rep2_SM4483-7_105","Polonuevo"
"201968BCEPR_polo","2","SM4483-9",24.6806854,"2019","201968BCEPR_polo_rep2_SM4483-9_82","Polonuevo"
"201968BCEPR_polo","2","SM4484-10",27.36906937,"2019","201968BCEPR_polo_rep2_SM4484-10_100","Polonuevo"
"201968BCEPR_polo","2","SM4484-18",24.43638614,"2019","201968BCEPR_polo_rep2_SM4484-18_112","Polonuevo"
"201968BCEPR_polo","2","SM4491-2",23.12110684,"2019","201968BCEPR_polo_rep2_SM4491-2_95","Polonuevo"
"201968BCEPR_polo","2","SM4501-5",26.64403869,"2019","201968BCEPR_polo_rep2_SM4501-5_92","Polonuevo"
"201968BCEPR_polo","2","SM4501-9",21.19871861,"2019","201968BCEPR_polo_rep2_SM4501-9_74","Polonuevo"
"201968BCEPR_polo","2","SM4509-1",25.47417862,"2019","201968BCEPR_polo_rep2_SM4509-1_68","Polonuevo"
"201968BCEPR_polo","2","SM4511-1",27.37728252,"2019","201968BCEPR_polo_rep2_SM4511-1_78","Polonuevo"
"201968BCEPR_polo","2","SM4515-5",21.29677196,"2019","201968BCEPR_polo_rep2_SM4515-5_75","Polonuevo"
"201968BCEPR_polo","2","SM4565-1",24.48938665,"2019","201968BCEPR_polo_rep2_SM4565-1_99","Polonuevo"
"201968BCEPR_polo","2","SM4566-11",26.74968783,"2019","201968BCEPR_polo_rep2_SM4566-11_101","Polonuevo"
"201968BCEPR_polo","2","SM4566-13",27.24200907,"2019","201968BCEPR_polo_rep2_SM4566-13_102","Polonuevo"
"201968BCEPR_polo","2","SM4568-5",29.11478762,"2019","201968BCEPR_polo_rep2_SM4568-5_60","Polonuevo"
"201968BCEPR_polo","2","SM4569-1",27.54438232,"2019","201968BCEPR_polo_rep2_SM4569-1_108","Polonuevo"
"201968BCEPR_polo","2","SM4569-17",26.57422037,"2019","201968BCEPR_polo_rep2_SM4569-17_67","Polonuevo"
"201968BCEPR_polo","2","SM4569-2",19.6364682,"2019","201968BCEPR_polo_rep2_SM4569-2_63","Polonuevo"
"201968BCEPR_polo","2","SM4571-7",25.10947635,"2019","201968BCEPR_polo_rep2_SM4571-7_81","Polonuevo"
"201968BCEPR_polo","2","SM4573-1",27.20595751,"2019","201968BCEPR_polo_rep2_SM4573-1_86","Polonuevo"
"201968BCEPR_polo","2","SM4573-2",25.15664105,"2019","201968BCEPR_polo_rep2_SM4573-2_80","Polonuevo"
"201968BCEPR_polo","2","SM4573-21",29.39091165,"2019","201968BCEPR_polo_rep2_SM4573-21_107","Polonuevo"
"201968BCEPR_polo","2","SM4573-25",30.54021811,"2019","201968BCEPR_polo_rep2_SM4573-25_97","Polonuevo"
"201968BCEPR_polo","2","SM4573-30",27.17089915,"2019","201968BCEPR_polo_rep2_SM4573-30_79","Polonuevo"
"201968BCEPR_polo","2","SM4573-37",27.86104294,"2019","201968BCEPR_polo_rep2_SM4573-37_83","Polonuevo"
"201968BCEPR_polo","2","SM4573-38",27.81020942,"2019","201968BCEPR_polo_rep2_SM4573-38_87","Polonuevo"
"201968BCEPR_polo","2","SM4573-44",30.27142857,"2019","201968BCEPR_polo_rep2_SM4573-44_73","Polonuevo"
"201968BCEPR_polo","2","SM4573-7",26.35649109,"2019","201968BCEPR_polo_rep2_SM4573-7_98","Polonuevo"
"201968BCEPR_polo","2","SM4574-15",27.18219741,"2019","201968BCEPR_polo_rep2_SM4574-15_62","Polonuevo"
"201968BCEPR_polo","2","SM4574-30",30.0219498,"2019","201968BCEPR_polo_rep2_SM4574-30_106","Polonuevo"
"201968BCEPR_polo","2","SM4574-37",24.73029782,"2019","201968BCEPR_polo_rep2_SM4574-37_69","Polonuevo"
"201968BCEPR_polo","2","SM4574-4",26.83330465,"2019","201968BCEPR_polo_rep2_SM4574-4_59","Polonuevo"
"201968BCEPR_polo","2","SM4574-40",24.86117053,"2019","201968BCEPR_polo_rep2_SM4574-40_57","Polonuevo"
"201968BCEPR_polo","2","SM4574-45",24.27012935,"2019","201968BCEPR_polo_rep2_SM4574-45_66","Polonuevo"
"201968BCEPR_polo","2","SM4574-46",29.67309028,"2019","201968BCEPR_polo_rep2_SM4574-46_72","Polonuevo"
"201968BCEPR_polo","2","SM4574-51",29.35072202,"2019","201968BCEPR_polo_rep2_SM4574-51_84","Polonuevo"
"201968BCEPR_polo","2","SM4574-56",22.80416667,"2019","201968BCEPR_polo_rep2_SM4574-56_70","Polonuevo"
"201968BCEPR_polo","2","SM4574-58",25.62653663,"2019","201968BCEPR_polo_rep2_SM4574-58_104","Polonuevo"
"201968BCEPR_polo","2","SM4574-6",27.81762075,"2019","201968BCEPR_polo_rep2_SM4574-6_109","Polonuevo"
"201968BCEPR_polo","2","SM4575-10",28.90355757,"2019","201968BCEPR_polo_rep2_SM4575-10_58","Polonuevo"
"201968BCEPR_polo","2","SM4575-23",26.77820726,"2019","201968BCEPR_polo_rep2_SM4575-23_89","Polonuevo"
"201968BCEPR_polo","2","SM4575-59",26.68961841,"2019","201968BCEPR_polo_rep2_SM4575-59_111","Polonuevo"
"201968BCEPR_polo","2","SM4576-1",25.90021868,"2019","201968BCEPR_polo_rep2_SM4576-1_65","Polonuevo"
"201968BCEPR_polo","2","SM4576-25",28.42755835,"2019","201968BCEPR_polo_rep2_SM4576-25_85","Polonuevo"
"201968BCEPR_polo","2","SM4576-50",30.2247867,"2019","201968BCEPR_polo_rep2_SM4576-50_71","Polonuevo"
"201968BCEPR_polo","2","SM4576-58",28.28184051,"2019","201968BCEPR_polo_rep2_SM4576-58_110","Polonuevo"
"201968BCEPR_polo","2","SM4576-6",27.61467902,"2019","201968BCEPR_polo_rep2_SM4576-6_94","Polonuevo"
"201968BCEPR_polo","2","SM4576-66",28.66192893,"2019","201968BCEPR_polo_rep2_SM4576-66_77","Polonuevo"
"201968BCEPR_polo","2","SM4577-6",19.54757074,"2019","201968BCEPR_polo_rep2_SM4577-6_76","Polonuevo"
"201968BCEPR_polo","2","SMB2446-2",36.4387218,"2019","201968BCEPR_polo_rep2_SMB2446-2_91","Polonuevo"
"201968BCEPR_polo","2","TAI8",32.06001517,"2019","201968BCEPR_polo_rep2_TAI8_93","Polonuevo"
"201974BCPRC_polo","1","CG1141-1",33.62094228,"2019","201974BCPRC_polo_rep1_CG1141-1_34","Polonuevo"
"201974BCPRC_polo","1","CM4919-1",29.93110087,"2019","201974BCPRC_polo_rep1_CM4919-1_32","Polonuevo"
"201974BCPRC_polo","1","GM8953-17",22.85324501,"2019","201974BCPRC_polo_rep1_GM8953-17_16","Polonuevo"
"201974BCPRC_polo","1","GM8956-1",25.62853922,"2019","201974BCPRC_polo_rep1_GM8956-1_17","Polonuevo"
"201974BCPRC_polo","1","GM8958-10",20.92589833,"2019","201974BCPRC_polo_rep1_GM8958-10_8","Polonuevo"
"201974BCPRC_polo","1","GM8959-12",25.05783514,"2019","201974BCPRC_polo_rep1_GM8959-12_9","Polonuevo"
"201974BCPRC_polo","1","GM8959-35",21.35383675,"2019","201974BCPRC_polo_rep1_GM8959-35_7","Polonuevo"
"201974BCPRC_polo","1","GM8959-6",21.97072801,"2019","201974BCPRC_polo_rep1_GM8959-6_3","Polonuevo"
"201974BCPRC_polo","1","GM8959-64",20.14645325,"2019","201974BCPRC_polo_rep1_GM8959-64_12","Polonuevo"
"201974BCPRC_polo","1","GM8967-47",22.12495586,"2019","201974BCPRC_polo_rep1_GM8967-47_13","Polonuevo"
"201974BCPRC_polo","1","GM8970-10",21.09253931,"2019","201974BCPRC_polo_rep1_GM8970-10_11","Polonuevo"
"201974BCPRC_polo","1","GM8985-34",22.97606882,"2019","201974BCPRC_polo_rep1_GM8985-34_2","Polonuevo"
"201974BCPRC_polo","1","GM8998-3",20.35561707,"2019","201974BCPRC_polo_rep1_GM8998-3_14","Polonuevo"
"201974BCPRC_polo","1","GM9013-2",24.67750947,"2019","201974BCPRC_polo_rep1_GM9013-2_5","Polonuevo"
"201974BCPRC_polo","1","GM9019-7",21.75946346,"2019","201974BCPRC_polo_rep1_GM9019-7_4","Polonuevo"
